,artist_name,spotify_name,spotify_id,spotify_similarity,spotify_popularity,spotify_followers,spotify_listeners,spotify_genre_1,spotify_genre_2,spotify_genre_3,spotify_genre_4,spotify_genre_5,spotify_genre_6,spotify_genre_7,spotify_genre_8,spotify_genre_9,spotify_genre_10,spotify_genre_11,spotify_genre_12,spotify_genre_13,spotify_genre_14,spotify_genre_15,spotify_genre_16,spotify_genre_17,spotify_genre_18
/artists/8173563-3teeth,3TEETH,3TEETH,4GHi4xklo0FT0l2CNuLFh2,1.0,49.0,68483.0,239600.0,industrial metal,industrial rock,,,,,,,,,,,,,,,,
/artists/10077178-3rd-choice,3rd Choice,3rd Choice,32TS6NkygrbXytyHz07nf8,1.0,0.0,471.0,29.0,,,,,,,,,,,,,,,,,,
/artists/3130706-3rd-edition,3rd Edition,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8374373-3somesisters,3sOmEsistERs,3Somesisters,5iij8JyDpYQdjvdbRQDReZ,1.0,1.0,673.0,148.0,french indietronica,,,,,,,,,,,,,,,,,
/artists/5113263-3satz-bruggemann-catena-enggist,"3satz - Brüggemann, Catena, Enggist",,,,,,,,,,,,,,,,,,,,,,,,
/artists/505213-3some,3some,3Some,6sQSgl3eGSmTbDsvvHgFTj,1.0,8.0,42.0,177.0,,,,,,,,,,,,,,,,,,
/artists/5116528-4-days,4 Days,40 Days,4sBS2g7ILD2Ro4xbQijMqb,0.92,0.0,11.0,3.0,,,,,,,,,,,,,,,,,,
/artists/7982813-4-final,4 Final,Final4,33yENPDQjhSIlNgUayUn9s,0.77,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,
/artists/105806-4-promille,4 Promille,4 Promille,5zmJrZb4S1gAp7bSBifHQp,1.0,41.0,24096.0,104700.0,deutschrock,german oi,german punk,german rock,,,,,,,,,,,,,,
/artists/3276276-4-wheel-drive,4 Wheel Drive,4 Wheel Drive,0AWByB6iVhqvOALxvpXSVR,1.0,2.0,169.0,90.0,,,,,,,,,,,,,,,,,,
/artists/10159023-40min-8,40min 8,,,,,,,,,,,,,,,,,,,,,,,,
/artists/615852-40th,40th,404th,17K2O7NYHYb00i1O4c5scQ,0.89,0.0,0.0,90.0,,,,,,,,,,,,,,,,,,
/artists/440653-44-leningrad,44 Leningrad,,,,,,,,,,,,,,,,,,,,,,,,
/artists/5201073-45-degre,45 Degré,45 Degré,0lNqSLBDzPHaUkzHgRAP9z,1.0,0.0,2.0,90.0,,,,,,,,,,,,,,,,,,
/artists/7619969-45ampm,45AMPM,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8401843-47soul,47Soul,47 Soul,5nxFmhSekt9Acn4tWZxGge,0.92,32.0,39711.0,23500.0,arab alternative,jordanian pop,middle east hip hop,palestinian hip hop,palestinian pop,,,,,,,,,,,,,
/artists/9685714-47ter,47Ter,47ter,0aXaZj4wB5jLF2E2d8WEVi,1.0,63.0,323160.0,1000000.0,francoton,french pop,rap conscient,variete francaise,,,,,,,,,,,,,,
/artists/8785834-48h-allstars,48h Allstars,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9514059-4fun-jazzband,4fun Jazzband,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9353649-4fun-trio,4fun Trio,,,,,,,,,,,,,,,,,,,,,,,,
/artists/1114045-4th-dimension,4th dimension,4th Dimension,4ZlFbALWdnGwddsSVIjupO,1.0,31.0,4661.0,33000.0,,,,,,,,,,,,,,,,,,
/artists/443596-4th-time-around,4th time around,4th Time Around,5frjJUpLZ5GUQCCb4bavZC,1.0,0.0,31.0,30.0,basel indie,,,,,,,,,,,,,,,,,
/artists/10151272-5-1-jahre-borderfree-association,5 (+1) Jahre Borderfree Association,,,,,,,,,,,,,,,,,,,,,,,,
/artists/5642214-5-seconds-of-summer,5 Seconds of Summer,5 Seconds of Summer,5Rl15oVamLq7FbSb0NNBNy,1.0,82.0,7973216.0,18400000.0,boy band,dance pop,electropop,pop,post-teen pop,,,,,,,,,,,,,
/artists/8598769-5-stabbed-4-corpses,5 Stabbed 4 Corpses,Rico 5 Stabbed 4 Corpses,5J6dlS5c3CzyvOmmnomuw8,0.88,0.0,80.0,18400000.0,,,,,,,,,,,,,,,,,,
/artists/4559813-5-in-love,5 in Love,5 In Love,7LimWomHmXxYeKMD3Wr3JV,1.0,19.0,821.0,6800.0,swing revival,,,,,,,,,,,,,,,,,
/artists/407361-50-cent,50 Cent,50 Cent,3q7HBObVc0L8jNeTe5Gofh,1.0,84.0,8006400.0,19400000.0,east coast hip hop,gangster rap,hip hop,pop rap,queens hip hop,rap,,,,,,,,,,,,
/artists/10102776-50sfive,50’s-Five,504 Suave,4fKIt5vWJLCFWMhdOpbQuK,0.56,0.0,0.0,19400000.0,,,,,,,,,,,,,,,,,,
/artists/7291379-52-hertz,52 Hertz,52 Hertz,6ndMf0LZx170CLEKoNOvrI,1.0,1.0,161.0,86.0,,,,,,,,,,,,,,,,,,
/artists/7382209-54-november,54. November,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9117979-5k-hd,5K HD,5K HD,6ZMLkcfjNwPGCAlL7LvMyr,1.0,32.0,8255.0,29300.0,austrian indie,austrian pop,glitch pop,,,,,,,,,,,,,,,
/artists/1550807-5th-floor,5TH FLOOR,5th Floor,7GgGd3tcSzEZd3kmY2yfRR,1.0,0.0,1.0,27.0,,,,,,,,,,,,,,,,,,
/artists/7311074-5er,5er,5ER,7acqQ8lqzsZ3ZIB4i6DO4K,1.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,
/artists/10096114-6-handful-of-blues,6 Handful of Blues,,,,,,,,,,,,,,,,,,,,,,,,
/artists/443105-69,6-9,6-9,4J4NpoEyZ048LhU9syvxeZ,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,
/artists/10033474-60-miles-trio,60 miles trio,,,,,,,,,,,,,,,,,,,,,,,,
/artists/4098986-65-mines-street,65 Mines Street,65 Mines Street,5lYvX8wsaRMYjKz4XGYZHK,1.0,3.0,237.0,154.0,traditional ska,,,,,,,,,,,,,,,,,
/artists/558929-65daysofstatic,65daysofstatic,65daysofstatic,6DVVsQAnpHdJjb1nYuOQ6g,1.0,45.0,123169.0,130900.0,instrumental post-rock,post-rock,,,,,,,,,,,,,,,,
/artists/1964788-69-chambers,69 Chambers,69 Chambers,7exA6MZkSnJeNQf6H1QozE,1.0,11.0,3395.0,1100.0,gothic alternative,slayer,,,,,,,,,,,,,,,,
/artists/270846-69db,69db,69DB,7rK2IMxA7VImSZqe3leI3o,1.0,8.0,2519.0,1100.0,tekno,,,,,,,,,,,,,,,,,
/artists/18828-7-dollar-taxi,7 Dollar Taxi,7 Dollar Taxi,6ogBg2BwrDKImud0S4RlOu,1.0,5.0,582.0,360.0,swiss indie,swiss rock,,,,,,,,,,,,,,,,
/artists/4391263-7-frunde,7 Fründe,,,,,,,,,,,,,,,,,,,,,,,,
/artists/8659164-7-htarget,7 H.Target,7 H. Target,1u9WmQesE5Av9Biq1681ON,0.95,9.0,3061.0,933.0,russian death metal,slam death metal,,,,,,,,,,,,,,,,
/artists/9394624-7-jaws,7 Jaws,7 Jaws,2HXioEvQuzCcNmRsImBTET,1.0,46.0,45362.0,134900.0,french hip hop,rap calme,rap francais,,,,,,,,,,,,,,,
/artists/10052934-7-vibes-journey,7 Vibes Journey,7 Vibes Journey,3PUbDZZBT7YfA564w5A317,1.0,0.0,1847.0,26.0,,,,,,,,,,,,,,,,,,
/artists/10139325-72-degrees,72 Degrees,72Degrees,3a87XV3jeIfZTOzpKyTIFF,0.95,0.0,0.0,26.0,,,,,,,,,,,,,,,,,,
/artists/480371-77,77,77,2yOrzp26sCzukpaG23nI9U,1.0,26.0,268.0,6200.0,,,,,,,,,,,,,,,,,,
/artists/3762931-77-bombay-street,77 Bombay Street,77 Bombay Street,0mrnxWCuoCp6q8iSoWEijn,1.0,46.0,34217.0,133500.0,chinderlieder,mundart,swiss alternative rock,swiss indie,swiss rock,,,,,,,,,,,,,
/artists/10093241-777christos,777Christos,777Christos,5TRyuww4DHLPPKIrkYykZO,1.0,13.0,244.0,1100.0,,,,,,,,,,,,,,,,,,
/artists/9882184-7pines,7Pines,Spines,0RZk3oDUFgJ7jCE1F3MpPz,0.83,0.0,28.0,21.0,,,,,,,,,,,,,,,,,,
/artists/8896029-7ubo,7UBO,7UBO,5vc233WRHPH0rB9CVZfHhW,1.0,27.0,3511.0,25100.0,future house,,,,,,,,,,,,,,,,,
/artists/8605579-80-doppel-d,80 Doppel D,80 Doppel D,1eLfjKsD5rFSWueSn0iIf4,1.0,7.0,962.0,877.0,dark techno,german dark minimal techno,,,,,,,,,,,,,,,,
/artists/8650339-800-gondomar,800 Gondomar,800 Gondomar,6LYpujCssc9sGQK7VIoVm8,1.0,1.0,697.0,112.0,portuguese indie rock,,,,,,,,,,,,,,,,,
/artists/215134-808-state,808 State,808 State,7hFdUW64G4iU1tz46ITRfN,1.0,46.0,87678.0,313900.0,acid house,big beat,classic house,electro,electronica,hardcore techno,hip house,intelligent dance music,madchester,rave,techno,,,,,,,
/artists/3369221-80er,80er,80er,1PMGZq9SAfWkKvKOScWSgG,1.0,2.0,12068.0,293.0,,,,,,,,,,,,,,,,,,
/artists/4166141-80ties,80ties,808Tie,5ZM3LKE2VKAxEAg2ojYval,0.83,30.0,180.0,17400.0,,,,,,,,,,,,,,,,,,
/artists/8568439-8kids,8kids,8kids,6VjFHrnEZ2g4n1wTK9OO72,1.0,33.0,8958.0,18200.0,german post-hardcore,,,,,,,,,,,,,,,,,
/artists/8468823-8th-wonder,8th Wonder,8th Wonder,7krv9Hgnv3ED1ShaDsMEtT,1.0,2.0,109.0,94.0,,,,,,,,,,,,,,,,,,
/artists/5178383-8thsin,8thsin,8thSin,4IAAoVhYcxHHkqCwHWFECK,1.0,0.0,72.0,32.0,,,,,,,,,,,,,,,,,,
/artists/4049801-8x15,8x15,815,37P6P3fPRO0V19UATSbPQ2,0.86,4.0,18.0,75.0,,,,,,,,,,,,,,,,,,
/artists/3831061-8deg6-crew,8°6 Crew,8°6 Crew,4R7Qd9exnMPJLEacNKnxWF,1.0,31.0,7287.0,13900.0,euroska,french oi,oi,ska,ska revival,traditional ska,,,,,,,,,,,,
/artists/4891213-9-chambers,9 Chambers,9 Chambers,74sxTH28El1nzOW8zEytjg,1.0,0.0,80.0,22.0,,,,,,,,,,,,,,,,,,
/artists/4935698-90er,90er,90er,1Z8t5qSQ8PPsRICK1mbNx8,1.0,2.0,1709.0,149.0,,,,,,,,,,,,,,,,,,
/artists/9254234-96ix,96ix,96ix,7ikaxxsNBeCF48l9jkrsSP,1.0,2.0,355.0,146.0,,,,,,,,,,,,,,,,,,
/artists/563078-999,999,999,14IKysoZ0qyGRsIiTk1Ase,1.0,35.0,36295.0,49600.0,oi,pub rock,punk,,,,,,,,,,,,,,,
/artists/540059-9mm,9MM,9MM,0hYxXnnFEBBK8JDab4lIEM,1.0,31.0,4413.0,23700.0,deutschrock,german hard rock,german oi,german rock,,,,,,,,,,,,,,
/artists/2946221-9mm-arr,9mm Arr,,,,,,,,,,,,,,,,,,,,,,,,
/artists/4418268-9mm-assi-rocknroll,9mm Assi Rock'n'roll,,,,,,,,,,,,,,,,,,,,,,,,
/artists/10102852-lola-milovanovic,??? (Lola Milovanovic),,,,,,,,,,,,,,,,,,,,,,,,
/artists/43193-alos,?alos,?aloS,1XZgFEZi76bXLV580YCXur,1.0,0.0,4.0,23700.0,,,,,,,,,,,,,,,,,,
/artists/581964-uestlove,?uestlove,?uestlove,1h2OVSKRdJHnVqyCKqCLkf,1.0,36.0,28908.0,73400.0,philly rap,,,,,,,,,,,,,,,,,
/artists/9973359-a-baker-ch,A Baker ,AO Baker,4mluWiMbiQw76wkt4020eC,0.93,13.0,25.0,153.0,,,,,,,,,,,,,,,,,,
/artists/8871774-a-band-called-e,A Band Called E,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9497424-a-bang-and-a-whimper,A Bang and a Whimper,A Bang and a Whimper,6y6GWPtXhmTi6NcbSB7KI5,1.0,0.0,16.0,153.0,zurich indie,,,,,,,,,,,,,,,,,
/artists/9535549-a-bowie-celebration,A Bowie Celebration,,,,,,,,,,,,,,,,,,,,,,,,
/artists/4742463-a-boy-named-river,A Boy Named River,A Boy Named River,5WE862AeT6QfZN5zavHX4W,1.0,0.0,44.0,6.0,,,,,,,,,,,,,,,,,,
/artists/443591-a-camp,A Camp,A Camp,1OVhxcft9d7zP1RUrvf3t6,1.0,27.0,10459.0,20000.0,,,,,,,,,,,,,,,,,,
/artists/884960-a-classic-education,A Classic Education,A Classic Education,3Vbvj19kuqsMM4e06z9igh,1.0,3.0,794.0,221.0,,,,,,,,,,,,,,,,,,
/artists/6506249-a-crashed-blackbird-called-rosehip,A Crashed Blackbird Called Rosehip,A Crashed Blackbird Called Rosehip,1NKizqgwDCXtUbMHeqA2Tv,1.0,8.0,91.0,831.0,zurich indie,,,,,,,,,,,,,,,,,
/artists/7309389-a-crashed-blackbird-rosehip,A Crashed Blackbird Rosehip,A Crashed Blackbird Called Rosehip,1NKizqgwDCXtUbMHeqA2Tv,0.89,8.0,91.0,831.0,zurich indie,,,,,,,,,,,,,,,,,
/artists/10050893-a-day-in-central-park,A Day In Central Park,A Day In Central Park,2hJQfyw5q8gWP9QQEg2rKg,1.0,0.0,22.0,57.0,,,,,,,,,,,,,,,,,,
/artists/470482-a-day-to-remember,A Day to Remember,A Day To Remember,4NiJW4q9ichVqL1aUsgGAN,1.0,73.0,1957920.0,4200000.0,metalcore,pop punk,screamo,,,,,,,,,,,,,,,
/artists/3701676-a-dead-forest-index,A Dead Forest Index,A Dead Forest Index,0j92UN72OGXX644mB3mXQb,1.0,7.0,2379.0,536.0,auckland indie,,,,,,,,,,,,,,,,,
/artists/27131-a-few-good-men,A Few Good Men,A Few Good Men,0xngxYYzk5L7EPBsNRQODt,1.0,17.0,4363.0,5600.0,new jack swing,,,,,,,,,,,,,,,,,
/artists/162307-a-filetta,A Filetta,A Filetta,57WyiCMd1RIgCPmUCBrkf5,1.0,33.0,4010.0,31000.0,corsican folk,polyphonies corses,polyphony,portuguese folk,,,,,,,,,,,,,,
/artists/183471-a-fine-frenzy,A Fine Frenzy,A Fine Frenzy,5dTYaRzOn4rXGBLH052EeQ,1.0,48.0,253267.0,394400.0,acoustic pop,lilith,neo mellow,,,,,,,,,,,,,,,
/artists/183783-a-forest,A Forest,A Forest,4ayy8QlyWwfK8eOos9S8zW,1.0,5.0,1091.0,458.0,leipzig electronic,leipzig indie,,,,,,,,,,,,,,,,
/artists/3468731-a-friend-in-london,A Friend In London,A Friend In London,0xPTh8DwDdxMz2wjw1fMag,1.0,24.0,3956.0,15500.0,danish pop rock,,,,,,,,,,,,,,,,,
/artists/2396413-a-giant-dog,A Giant Dog,A Giant Dog,0PL9vFj7i7uKg74WpLohnG,1.0,32.0,15621.0,26900.0,austin rock,texas punk,,,,,,,,,,,,,,,,
/artists/5951849-a-great-big-world,A Great Big World,A Great Big World,5xKp3UyavIBUsGy3DQdXeF,1.0,67.0,473596.0,5300000.0,indiecoustica,modern rock,neo mellow,piano rock,pop,pop rock,viral pop,,,,,,,,,,,
/artists/328394-a-guy-called-gerald,A Guy Called Gerald,A Guy Called Gerald,1TV0WTE9ukywcLGMh4j4iU,1.0,23.0,18067.0,11700.0,acid house,atmospheric dnb,drum and bass,madchester,techno,,,,,,,,,,,,,
/artists/28498-a-hawk-and-a-hacksaw,A Hawk and a Hacksaw,A Hawk And A Hacksaw,6ErV6lPlwldDFGzb26sKua,1.0,20.0,11093.0,4900.0,albuquerque indie,elephant 6,,,,,,,,,,,,,,,,
/artists/793439-a-jackin-phreak,A Jackin' Phreak,A Jackin' Phreak,0eN6qBrs1hWPChHl6Z76EV,1.0,0.0,34.0,29.0,,,,,,,,,,,,,,,,,,
/artists/3573501-a-joy-division-celebration,A Joy Division Celebration,,,,,,,,,,,,,,,,,,,,,,,,
/artists/587186-a-la-fu,A La Fu,A La Fu,21BUCFfTbN8te3q7uRmMVM,1.0,0.0,21.0,10.0,,,,,,,,,,,,,,,,,,
/artists/3085541-a-lauras-mind,A Lauras Mind,,,,,,,,,,,,,,,,,,,,,,,,
/artists/5071108-a-life-divided,A Life Divided,A Life Divided,4wHdIaTVUorMdBaQlaVI9C,1.0,39.0,8449.0,70700.0,dark rock,,,,,,,,,,,,,,,,,
/artists/10106293-a-lost-game,A Lost Game,A Lost Game,5i5I9PKAmyysfn6HCENRNW,1.0,3.0,113.0,89.0,,,,,,,,,,,,,,,,,,
/artists/2612331-a-made-up-sound,A Made Up Sound,A Made Up Sound,77bG3jpmWXOxpmZcVjPayy,1.0,10.0,5066.0,1800.0,bass music,future garage,,,,,,,,,,,,,,,,
/artists/6343854-a-night-in-texas,A Night in Texas,A Night In Texas,4Fsg1Qph71iuRg07o5rFAS,1.0,34.0,45310.0,29400.0,deathcore,progressive deathcore,,,,,,,,,,,,,,,,
/artists/8815694-a-novel-of-anomaly,A Novel Of Anomaly,,,,,,,,,,,,,,,,,,,,,,,,
/artists/3914241-a-pale-horse-named-death,A Pale Horse Named Death,A Pale Horse Named Death,6DX31A4wAIGzrnZXYYXUke,1.0,38.0,29083.0,53200.0,doom metal,gothic metal,nyc metal,,,,,,,,,,,,,,,
/artists/549892-a-perfect-circle,A Perfect Circle,A Perfect Circle,4DFhHyjvGYa9wxdHUjtDkc,1.0,65.0,1430318.0,2000000.0,alternative metal,alternative rock,nu metal,rap rock,rock,supergroup,,,,,,,,,,,,
/artists/4176626-a-phobic-smile,A Phobic Smile,,,,,,,,,,,,,,,,,,,,,,,,
/artists/10068482-a-place-left-to-hide,A Place Left To Hide,A Place Left To Hide,3k6JSi3eDWSinRcs1asxKV,1.0,0.0,18.0,4.0,,,,,,,,,,,,,,,,,,
/artists/178407-a-place-to-bury-strangers,A Place To Bury Strangers,A Place To Bury Strangers,3kx1S2P2Qq3a9bG4DGsAjR,1.0,39.0,76306.0,74300.0,american shoegaze,brooklyn indie,chamber psych,dream pop,garage psych,grave wave,modern rock,neo-psychedelic,noise pop,nu gaze,shoegaze,,,,,,,
/artists/511165-a-plea-for-purging,A Plea For Purging,A Plea for Purging,2KMe9muhC1eg1kQq6veejU,1.0,25.0,21680.0,8700.0,christian hardcore,christian metal,deathcore,melodic metalcore,tennessee metal,,,,,,,,,,,,,
/artists/5421113-a-river-crossing,A River Crossing,A River Crossing,2yt1bnqluVsYshhTLkqNTp,1.0,4.0,333.0,213.0,,,,,,,,,,,,,,,,,,
/artists/10072412-a-s-t-r-o,A S T R O,A S T R O,35iqidtNbi2CzifmDD4URB,1.0,37.0,2149.0,76600.0,,,,,,,,,,,,,,,,,,
/artists/404055-a-skylit-drive,A Skylit Drive,A Skylit Drive,2HSp2S2KwxKE7sASl6bMR9,1.0,49.0,244432.0,258300.0,metalcore,pixie,post-screamo,screamo,,,,,,,,,,,,,,
/artists/10096924-a-small-district,A Small District,A Small District,6ScxwFqwngSLnsIpliMa8V,1.0,2.0,263.0,103.0,,,,,,,,,,,,,,,,,,
/artists/9526284-a-special-can-of-hetschha,A Special Can of Hetsch-Ha,,,,,,,,,,,,,,,,,,,,,,,,
/artists/9955554-a-spectacular-night-of-queen,A Spectacular Night of Queen,,,,,,,,,,,,,,,,,,,,,,,,
/artists/2323216-a-state-of-mind,A State of Mind,A State Of Mind,36xOO6n3nubi6V0pDAdEj9,1.0,1.0,529.0,91.0,,,,,,,,,,,,,,,,,,
/artists/2290498-a-storm-of-light,A Storm of Light,A Storm of Light,0YxSv3EC8so159M3doFdgB,1.0,10.0,7622.0,1100.0,atmospheric sludge,drone metal,post-metal,,,,,,,,,,,,,,,
/artists/2911376-a-thousand-leaves,A Thousand Leaves,A Thousand Leaves,6szMurv4NmDKi4ioFAkXKm,1.0,0.0,66.0,5.0,,,,,,,,,,,,,,,,,,
/artists/2010399-a-thousand-years-slavery,A Thousand Years Slavery !!...,A Thousand Years Slavery,1dVEqxRaJNpOSRO9TllpH9,0.89,3.0,709.0,143.0,melodic deathcore,,,,,,,,,,,,,,,,,
/artists/511160-a-traitor-like-judas,A Traitor Like Judas,A Traitor Like Judas,0IDIvFeotuJSY1YcJl9kde,1.0,11.0,4010.0,1700.0,german metalcore,german post-hardcore,,,,,,,,,,,,,,,,
/artists/8662169-a-tribe-called-knarf,A Tribe Called Knarf,A Tribe Called Knarf,3S3fu1OydoWKYOgMcrgtnv,1.0,2.0,418.0,177.0,hamburger schule,,,,,,,,,,,,,,,,,
/artists/387469-a-whisper-in-the-noise,A Whisper in the Noise,A Whisper in the Noise,5XXX3DHCdNeta4tN5VzNZL,1.0,13.0,3934.0,2300.0,american post-rock,melancholia,post-rock,,,,,,,,,,,,,,,
/artists/413226-a-wilhelm-scream,A Wilhelm Scream,A Wilhelm Scream,6v7mkDKyZ50l4Jiqwx2JLg,1.0,40.0,42712.0,51600.0,melodic hardcore,orgcore,punk,skate punk,,,,,,,,,,,,,,
/artists/4561218-a-winged-victory-for-the-sullen,A Winged Victory for the Sullen,A Winged Victory for the Sullen,13CMfEeq8AC6ryGOPODqE1,1.0,48.0,57103.0,278900.0,ambient,art pop,compositional ambient,drift,drone,neo-classical,post-rock,,,,,,,,,,,
/artists/8898344-a-fistful-of-twist,A fistful of twist,,,,,,,,,,,,,,,,,,,,,,,,
/artists/5640154-asap-ant,A$AP Ant,A$AP ANT,45m1IiS45uD1HcPlYkNWKj,1.0,56.0,194525.0,241800.0,baltimore hip hop,drill,underground hip hop,vapor trap,,,,,,,,,,,,,,
/artists/9128069-asap-illz,A$AP ILLZ,A$aP Illz,3Sjv3c4FHD3AcUdn32ft2N,1.0,13.0,122.0,471.0,,,,,,,,,,,,,,,,,,
/artists/5720759-asap-mob,A$AP Mob,A$AP Mob,7yO4IdJjCEPz7YgZMe25iS,1.0,65.0,1801158.0,2700000.0,hip hop,rap,southern hip hop,trap,vapor trap,,,,,,,,,,,,,
/artists/5820104-asap-nast,A$AP Nast,A$AP NAST,1uLYUm2A6kpFYAECfAFoH1,1.0,58.0,29364.0,257000.0,harlem hip hop,,,,,,,,,,,,,,,,,
/artists/4610868-asap-rocky,A$AP Rocky,A$AP Rocky,13ubrt8QOOCPljQ2FL1Kca,1.0,86.0,10088582.0,22100000.0,east coast hip hop,hip hop,rap,trap,,,,,,,,,,,,,,
/artists/388355-asys,A*S*Y*S,A*S*Y*S,4xfA60YoR4UbBxuOn9WXJq,1.0,48.0,20313.0,300400.0,dark techno,raw techno,,,,,,,,,,,,,,,,
/artists/582088-afro,A-F-R-O,A-F-R-O,1zxOrBQ8znO6qNSdVXNYJY,1.0,46.0,40610.0,72300.0,jazz rap,,,,,,,,,,,,,,,,,
/artists/5990259-aspell,A-Spell,A.Spell,4zkmCFtAa1ETWHoZ2sNGvO,0.86,0.0,25.0,13.0,,,,,,,,,,,,,,,,,,
/artists/7061999-atain,A-TAIN,A-Train,1piJgG2Wg8ImgoYrrlZEha,0.92,1.0,25.0,8.0,,,,,,,,,,,,,,,,,,
/artists/826583-atrain,A-TRAIN,A-Train,4FPvke2d25HsadLpa4EnqH,1.0,17.0,0.0,8.0,,,,,,,,,,,,,,,,,,
/artists/111215-atrak,A-Trak,A-Trak,3TaUSUXn41GixL7zbvrIDt,1.0,65.0,118243.0,4500000.0,canadian electronic,edm,electro house,turntablism,,,,,,,,,,,,,,
/artists/8721174-awa-il,A-WA ,A-WA,1EK3SHXyGFZsuj4vrOLhAX,1.0,43.0,44850.0,77300.0,yemeni pop,,,,,,,,,,,,,,,,,
/artists/3396466-azone,A-Zone,A-Zone,6AXqqHZiIeX75DusLLsXBW,1.0,14.0,98.0,2800.0,,,,,,,,,,,,,,,,,,
/artists/255142-alive,A-live,A-Live,7cly0HuCrIAxZLN7Dq8dk0,1.0,18.0,256.0,742.0,,,,,,,,,,,,,,,,,,
/artists/412262-awax,A-wax,A-Wax,4uUpfGMXZlncCRFtvUzh3O,1.0,47.0,19598.0,53800.0,cali rap,hyphy,west coast trap,,,,,,,,,,,,,,,
/artists/9867914-a-a-bondy,A. A.  Bondy,A.A. Bondy,4l8UbJGiXxbfyDJPvcVH23,0.91,38.0,41678.0,84000.0,indie folk,stomp and holler,,,,,,,,,,,,,,,,
/artists/7348359-a-francis,A. Francis,Ann Francis,4Zwhksq9Ay2lvgCYv4RHND,0.86,14.0,5.0,84000.0,,,,,,,,,,,,,,,,,,
/artists/4198331-a-rodriguez,A. Rodriguez,A. Rodriguez,23oXsN9AgPB7qi0fRypwn6,1.0,12.0,11.0,2400.0,,,,,,,,,,,,,,,,,,
/artists/6128959-a-spell,A. Spell,A.Spell,4zkmCFtAa1ETWHoZ2sNGvO,0.93,0.0,25.0,13.0,,,,,,,,,,,,,,,,,,
/artists/932379-ahuman,A.Human,A.Human,26G9KXKd2m4yspenYjsctk,1.0,2.0,185.0,181.0,,,,,,,,,,,,,,,,,,
/artists/9188604-aka-unknown,A.K.A. unknown,A.K.A. Unknown,1otdKpBdg1kNTzX3dvMJwd,1.0,0.0,63.0,4.0,,,,,,,,,,,,,,,,,,
/artists/1215174-andy,A.N.D.Y,A.N.D.Y,7FGGNomylnenCyt9JRdpk1,1.0,7.0,14.0,6100.0,,,,,,,,,,,,,,,,,,
/artists/359298-ar-rahman,A.R. Rahman,A.R. Rahman,1mYsTxnqsietFxj1OgoGbG,1.0,77.0,15520286.0,11600000.0,desi pop,filmi,modern bollywood,,,,,,,,,,,,,,,
/artists/8926824-ash-ch,A.S.H. ,A.S.H.,66UQlb9Kbj577jda0xJNmZ,1.0,5.0,18.0,15.0,,,,,,,,,,,,,,,,,,
/artists/2333502-askillz,A.Skillz,A.Skillz,46wLHy2VcNbNI83HfaUEkS,1.0,32.0,12578.0,33600.0,breakbeat,funky breaks,nu skool breaks,,,,,,,,,,,,,,,
/artists/324638-awas,A.W.A.S,A.W.A,6J8FZOUaWFW8rEdCG3RDjZ,0.83,30.0,246.0,42700.0,,,,,,,,,,,,,,,,,,
/artists/134582-ay,A.Y,A.Y,5kgKNKPoIXXm9O8wbL7lYC,1.0,8.0,0.0,42700.0,,,,,,,,,,,,,,,,,,
/artists/3934966-ac-kupper,A.c. Kupper,A.C. Kupper,4x2mJGXziHiAkk59XKzjYk,1.0,16.0,27.0,42700.0,,,,,,,,,,,,,,,,,,
/artists/355167-adhd,A.d.h.d.,A.D.H.D.,5q6eWogYt4uXbiCExKHzZZ,1.0,6.0,424.0,241.0,,,,,,,,,,,,,,,,,,
/artists/3558436-ag-trio,A.g. Trio,A.G.A Trio,1KnwJI6eNKVB191aumNJbM,0.95,2.0,196.0,127.0,,,,,,,,,,,,,,,,,,
/artists/127561-aka,A.k.a.,A.K.A.,5iixmwFV5258viU0FduDwV,1.0,26.0,315.0,11400.0,,,,,,,,,,,,,,,,,,
/artists/5419023-as,A.s.,A.S.,024940DFRkBDFz6FuzYyGz,1.0,0.0,40.0,22.0,,,,,,,,,,,,,,,,,,
/artists/2354750-a1-bassline,A1 Bassline,A1 Bassline,5lUKklLXmv3ohY73xdBQh4,1.0,5.0,1320.0,604.0,bassline,fidget house,,,,,,,,,,,,,,,,
/artists/772275-a7ie,A7ie,A7IE,4A8dVoZA7Hv7cuAYkRPKux,1.0,15.0,4410.0,2400.0,aggrotech,,,,,,,,,,,,,,,,,
/artists/8789334-ab-syndrom,AB Syndrom,AB Syndrom,6L8qZVWC4sWuYRSDXMLpsc,1.0,29.0,4471.0,18300.0,german indie pop,,,,,,,,,,,,,,,,,
/artists/124886-abba,ABBA,ABBA,0LcJLqbBmaGUft1e9Mm8HV,1.0,84.0,6766503.0,20500000.0,europop,swedish pop,,,,,,,,,,,,,,,,
