,venue,locality,postal_code,street,country,latitude,longitude,venue_website,manual_input
/venues/1466598,Neumünster,Zürich,8008,,Switzerland,47.35908,8.55292,,
/venues/982911,Chinagarten Zürich (bei Blatterwiese),Zürich,8008,,Switzerland,47.35908,8.55292,,
/venues/3104454,Kirchgemeindehaus Neumünster,Zürich,8008,Seefeldstrasse 91,Switzerland,47.3597,8.55378,,
/venues/3670419,Theater Im Seefeld,Zürich,8008,Seefeldstrasse 91,Switzerland,47.3597,8.55378,,
/venues/2366264,Quai 61,Zürich,8002,,Switzerland,47.36014,8.52933,,
/venues/2359724,"Rentenwiese, Voliere Mythenquai",Zürich,8002,Enge,Switzerland,47.36014,8.52933,,
/venues/116012,Opernhaus Zürich,Zürich,8008,Falkenstrasse 1,Switzerland,47.36464,8.54648,,
/venues/1261011,Bernhard Theater,Zürich,8008,Falkenstrasse 1,Switzerland,47.36464,8.54648,,
/venues/1810358,Station Club,Zürich,,Gutenbergstrasse 1,Switzerland,47.36499,8.53065,,
/venues/3140844,Gutenberg Club,Zürich,8002,Gutenbergstrasse 1,Switzerland,47.36499,8.53065,,
/venues/2192009,Sas Delemont,Basel,,Rue du 23-Juin,Switzerland,47.36505,7.34331,,
/venues/2216034,Halle Du Château,Basel,2800,Rue du 23 Juin 25,Switzerland,47.36505,7.34331,,
/venues/114785,Kongresshaus Zürich,Zürich,8022,Gotthardstrasse 5,Switzerland,47.36599,8.53725,,
/venues/3194979,Adagio,Zürich,8002,Gotthardstrasse 5,Switzerland,47.36599,8.53725,,
/venues/2732373,Tonhalle Zürich - Grosser Saal,Zürich,8002,Claridenstrasse 7,Switzerland,47.36609,8.53797,,/venues/52876
/venues/2750658,Tonhalle Zürich - Kleiner Saal,Zürich,8002,Claridenstrasse 7,Switzerland,47.36609,8.53797,,/venues/52876
/venues/1570488,Forum St-Georges,Basel,2800,Route de Bâle 5,Switzerland,47.36629,7.34553,http://www.ccrd.ch,
/venues/2162439,Centre culturel régional,Basel,,"Forum Saint Georges  Route de Bâle 5, 2800",Switzerland,47.36629,7.34553,,
/venues/2170304,Halles Des Expositions,Basel,2800,,Switzerland,47.36689,7.33247,,
/venues/2835753,La Croisee Des Loisirs,Basel,2800,,Switzerland,47.36689,7.33247,,
/venues/4413224,"Sas, Cour Du Château",Basel,2800,,Switzerland,47.36689,7.33247,,
/venues/2446814,Temple,Basel,2800,Rue du Temple 9,Switzerland,47.36719,7.34573,,
/venues/4344281,Centre Réformé,Basel,2800,Rue du Temple 9,Switzerland,47.36719,7.34573,,
/venues/2929708,Kauz,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/148593,Open Air,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2569944,Kulturkeller Höngg,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2513104,Cafe Gold,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/3060699,Private Event,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2104529,25Hours Hotel,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/117521,Bogen 13,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2867263,Jazz Im Seefeld,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2770523,Hotel Uto Kulm,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2551049,Kino Roland,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2694178,Villa Schneckenmann,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2089729,Sunday Breakfast Club,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2694173,Lebewohlfabrik,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2644718,ewz stattkino,Zürich,,,Switzerland,47.36865,8.53918,http://ewz.stattkino.com/2014/,
/venues/2862438,Blaues Haus,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2444929,renaissance zurich tower hotel,Zürich,,,Switzerland,47.36865,8.53918,http://www.marriott.com/hotels/travel/zrhbr-renaissance-zurich-tower-hotel/,
/venues/3037949,Rundfunk,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2597588,Zeughaus,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2722298,Cha Cha Cha Dihei,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2544354,Openair Im Amphitheater,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/3073979,Musig Im Pflegidach,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2806488,Zerstorbar,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2768498,well,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/3087009,Beaumonde,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2845123,Digital Maag,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2683908,Pop Up,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2944788,Bonstetten Dorfplatz,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2619388,Juice Market,Zürich,,,Switzerland,47.36865,8.53918,http://www.juice-market.ch/,
/venues/2871178,Café Derby,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2832573,Bang Bang Club,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2854018,Wybergli Rüti ZH,Zürich,,,Switzerland,47.36865,8.53918,http://www.wybergli.ch,
/venues/3069064,Inmuve Club House,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2985788,Thek/Grubenstrasse 15,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2468049,X-mas Metal Meeting,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2939578,St Andrew's Anglican Church,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2830878,Dörflifäscht,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2863353,Sporthalle,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2886638,Troyaner,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/2886683,Humbug,Zürich,,,Switzerland,47.36865,8.53918,,
/venues/583406,Alte Börse,Zürich,8001,Bleicherweg 5,Switzerland,47.36872,8.53785,,
/venues/2597858,Aura,Zürich,8001,Bleicherweg 5,Switzerland,47.36872,8.53785,,
/venues/2078839,Jugendtreff Altstätten,Altstätten,9450,,Switzerland,47.37008,9.55499,,
/venues/3753554,Tschätteri,Altstätten,9450,,Switzerland,47.37008,9.55499,http://www.altstaetten.ch/de/freizeitutourismus/freizeit/fasnachtfs/,
/venues/1310826,Devi's Pearl Bar,Zürich,8003,Birmensdorferstrasse 83,Switzerland,47.37078,8.52391,,
/venues/3671359,La Bohème Bar,Zürich,8003,Birmensdorferstrasse 83,Switzerland,47.37078,8.52391,,
/venues/3754699,Mcgees Irish Pub,Zürich,8003,Birmensdorferstrasse 83,Switzerland,47.37078,8.52391,,
/venues/4389577,Im Lehmloch,Altstätten,9450,Im Lehmloch,Switzerland,47.37158,9.57952,,
/venues/4417205,Vally Vibes Festival,Altstätten,,"Im Lehmloch, Altstätten",Switzerland,47.37158,9.57952,,
/venues/2470719,Kaufleuten Festsaal,Zürich,8001,Pelikanstrasse 18,Switzerland,47.37176,8.53639,http://www.kaufleuten.ch,
/venues/4368669,Kaufleuten Club,Zürich,8001,Pelikanstrasse 18,Switzerland,47.37176,8.53639,,
/venues/418821,Zentrum Bärenmatte,Suhr,5034,Turnhalleweg 1,Switzerland,47.37213,8.07976,,
/venues/1808493,Bärenmattsaal,Suhr,5034,Turnhalleweg 1,Switzerland,47.37213,8.07976,,
/venues/3577749,das Institut - Misterioso Jazz Club,Zürich,8004,Elisabethenstrasse 14A,Switzerland,47.37316,8.52299,http://theinstitute.ch/,
/venues/1229506,Mirko,Zürich,,Elisabethenstrasse 14 A,Switzerland,47.37316,8.52299,,
/venues/3344829,KULTURFOLGER,Zürich,8003,Idastrasse46,Switzerland,47.37355,8.51507,https://www.kulturfolger.ch/,
/venues/3263569,Uhl & Olf,Zürich,8003 Zurich,Idastrasse 46,Switzerland,47.37355,8.51507,http://uhlundolf.ch/,
/venues/2957943,Zkb Club Im Theater Der Künste,Zürich,8001,Gessnerallee 9-13,Switzerland,47.37416,8.53336,,
/venues/2788443,"Club Der Zürcher Kantonalbank, Theater Der Künste",Zürich,8001,Gessnerallee9,Switzerland,47.37416,8.53336,,
/venues/621591,Ewz-unterwerk Selnau,Zürich,8001,,Switzerland,47.37416,8.53963,,
/venues/124330,ZURICH JAZZNOJAZZ FESTIVAL,Zürich,8001,,Switzerland,47.37416,8.53963,http://www.jazznojazz.ch,
/venues/3267109,Wasserkirche,Zürich,8001,,Switzerland,47.37416,8.53963,,
/venues/4393534,St. Peterhofstatt,Zürich,8001,,Switzerland,47.37416,8.53963,,
/venues/1442978,Abfahrt Bürkliplatz,Zürich,8001,,Switzerland,47.37416,8.53963,,
/venues/2960448,Fraumünster Kirche,Zürich,8001,Am Münsterhofplatz,Switzerland,47.37416,8.53963,,
/venues/4397950,Stream Aus Der Sternwarte Urania,Zürich,8001,,Switzerland,47.37416,8.53963,,
/venues/3522774,Vorstadtsounds,Zürich,8047 Zürich,Fellenbergstrasse 231,Switzerland,47.37418,8.49604,,
/venues/3496904,Pfarreizentrum St. Konrad,Zürich,8047,Fellenbergstrasse 231,Switzerland,47.37418,8.49604,http://www.st-konrad.ch,
/venues/34157,Stall 6,Zürich,8001,Gessnerallee 8,Switzerland,47.37476,8.53471,http://www.stall6.ch/,
/venues/34655,Theaterhaus Gessnerallee,Zürich,Ch-8001,Gessnerallee 8,Switzerland,47.37476,8.53471,,
/venues/3924174,Gessnerallee,Zürich,8001,Gessnerallee 8,Switzerland,47.37476,8.53471,http://www.gessnerallee.ch,X
/venues/2936213,"Gessnerallee Zürich, Nordflügel",Zürich,8001,Gessnerallee 8,Switzerland,47.37476,8.53471,,/venues/3924174
/venues/29644,Volkshaus,Zürich,8004,Stauffacherstrasse 60,Switzerland,47.37546,8.52722,http://www.volkshaus.ch/,X
/venues/2760958,"Volkshaus, Weisser Saal",Zürich,8004,Stauffacherstrasse 60,Switzerland,47.37546,8.52722,,/venues/29644
/venues/1680458,"Volkshaus, Blauer Saal",Zürich,8004,Stauffacherstrasse 60,Switzerland,47.37546,8.52722,,/venues/29644
/venues/3276149,Lauter Festival,Zürich,8001,Gessnerallee,Switzerland,47.37553,8.53507,http://www.lauter.ch/,
/venues/3191379,Friction,Zürich,,Gessnerallee,Switzerland,47.37553,8.53507,https://www.friction.ch/,
/venues/2121814,Ebrietas,Zürich,8001,Zähringerstrasse 39,Switzerland,47.37589,8.5445,http://www.ebrietas.ch,
/venues/1161276,Superzero,Zürich,8001,Zähringerstrasse 39,Switzerland,47.37589,8.5445,,
/venues/3503329,Kasheme,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/1036831,Züri Fäscht,Zürich,,,Switzerland,47.37689,8.54169,https://zuerifaescht.ch/,
/venues/3300509,Lexy Club,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3703339,Park Platz,Zürich,,,Switzerland,47.37689,8.54169,https://www.park-platz.org/,
/venues/3484424,GDS.FM,Zürich,,,Switzerland,47.37689,8.54169,http://gds.fm,
/venues/3624624,Musikwelle Guggach,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3184624,Jenseits im Viadukt,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3732664,Minirock,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3323179,GDS.fm Elisaburg,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3632904,Streetparade,Zürich,,,Switzerland,47.37689,8.54169,http://www.streetparade.com/,
/venues/3689544,Wunderkammer,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3155254,Die Katakombe,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3395299,Auer & Co,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3427959,Filmpodium,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3255259,Manifesta Art Fair,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3669689,Private Concert Schwamendingen,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3574184,Viadukt - Bogen F.,Zürich,,,Switzerland,47.37689,8.54169,,/venues/1313491
/venues/3719029,Theatersaal 4 Stock,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/180713,Street Parade,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3502084,Raumbau,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3501509,Sportbar,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3328974,Soundabout,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/4006309,Mehrzweckhalle Eichhölzli,Zürich,8192,Sportweg 4,Switzerland,47.37689,8.54169,,
/venues/3347874,City Hochhaus,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/1918364,Zurich Openair Festival,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3499814,Ignite Show,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3638519,Krokodil Provisorium,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3121014,CENTO PASSI,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3350929,Sound & Fun,Zürich,,Annual RSI/RETE3 disco-train moving from Ticino (CH) to Street Parade (Zürich/CH),Switzerland,47.37689,8.54169,http://www.rsi.ch/rete-tre/speciali/Sound-and-Fun-e-Street-Parade-2015-guarda-i-video-reportage-5895352.html,
/venues/3575179,Private Concert,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3251484,Fashion Hotel,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3324784,Molly Malone,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3412754,Comedy Haus,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3563849,le salon,Zürich,8044,"gockhausen, meisenrain",Switzerland,47.37689,8.54169,http://www.a2w.ch/index.php?id=21,
/venues/3669504,Made in Portugal,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3328984,Mais Oui Festival,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3537139,Park im Grüene,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3344834,Transaction Manifesta 11,Zürich,,,Switzerland,47.37689,8.54169,http://www.manifesta11.uzh.ch/de/about.html,
/venues/3408624,The Barn Sessions,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3209603,Stubenkonzert chez Florian,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3458894,lion club lounge,Zürich,,,Switzerland,47.37689,8.54169,http://www.lionclubluzern.ch/,
/venues/2093604,Rock Woche Festival,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3205023,"Theater Der Künste, Bühne A",Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3533779,MindThing pres. TAKE OFF at Rote Fabrik,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3721889,Nachtseminar,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3649529,Earshakerday,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3154754,Palace Theater,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/3427449,Orgelsurium,Zürich,,,Switzerland,47.37689,8.54169,,
/venues/2772278,Schweizerhof Bar,Zürich,8001,Bahnhofplatz 7,Switzerland,47.37693,8.5394,,
/venues/2264819,Hotel Schweizerhof,Zürich,8001,Bahnhofplatz 7,Switzerland,47.37693,8.5394,,
/venues/1129916,Alte Kaserne,Zürich,8001,Kanonengasse 20,Switzerland,47.37789,8.53007,,
/venues/708816,Kunstraum Walcheturm,Zürich,8004,kanonengasse 20,Switzerland,47.37789,8.53007,http://www.walcheturm.com,
/venues/4008184,Cafe Breite,Altstätten,9450,Breite 29,Switzerland,47.37838,9.53712,,X
/venues/3715094,Bar Breite,Altstätten,9450,Breite 29,Switzerland,47.37838,9.53712,,/venues/4008184
/venues/4390668,Variété,Zürich,8004,Militärstrasse 84,Switzerland,47.3788,8.52978,https://clubvariete.ch/,
/venues/4377549,Klub Vieri,Zürich,8004,Militärstrasse 84,Switzerland,47.3788,8.52978,,
/venues/2123529,Kinski,Zürich,8004,Langstrasse 112,Switzerland,47.3789,8.52729,http://www.kinski-klub.ch/,
/venues/3259734,Haus von Klaus,Zürich,8004,Langstrasse 112,Switzerland,47.3789,8.52729,,
/venues/87519,Landesmuseum,Zürich,8001,Museumstrasse 2,Switzerland,47.37902,8.54101,,
/venues/3507099,Lakritz,Zürich,8001,Museumstrasse 2,Switzerland,47.37902,8.54101,http://www.lakritz.landesmuseum.ch/,
/venues/1502028,Gonzo,Zürich,8004,Langstrasse 135,Switzerland,47.38007,8.5277,http://Gonzoclub.ch,
/venues/4369776,Fat Tony,Zürich,8004 Zürich,Langstrasse 135,Switzerland,47.38007,8.5277,,
/venues/4395105,Kino Kosmos 6,Zürich,8004,Lagerstrasse 104,Switzerland,47.38009,8.52892,,X
/venues/4233284,Kosmos Forum,Zürich,8004,Lagerstrasse 104,Switzerland,47.38009,8.52892,,/venues/4395105
/venues/2367854,OG9,Zürich,8004,Lagerstrasse 98,Switzerland,47.3802,8.52937,,
/venues/2298224,Dienstgebäude 9,Zürich,Zürich,Lagerstrasse 98,Switzerland,47.3802,8.52937,,
/venues/3769414,RADAR - Festival For New Music,Zürich,8004,,Switzerland,47.38076,8.51729,,
/venues/4008079,Bullingerplatz Fest,Zürich,8004,,Switzerland,47.38076,8.51729,,
/venues/4396641,Innenhof Landesmuseum,Zürich,8000,,Switzerland,47.38181,8.53533,,
/venues/1774358,Hotelbars Zürich,Zürich,8000,,Switzerland,47.38181,8.53533,,
/venues/1567418,Restaurant Pier 7 - Frauenbad Stadthausquai,Zürich,8000,,Switzerland,47.38181,8.53533,,
/venues/69432,Dynamo,Zürich,8006,Wasserwerkstrasse 21,Switzerland,47.3834,8.53938,http://www.dynamo.ch/,X
/venues/846531,"Großer Saal, Dynamo",Zürich,8006,Wasserwerkstrasse 21,Switzerland,47.3834,8.53938,,/venues/69432
/venues/121167,Werk21,Zürich,8006,Wasserwerkstrasse 21,Switzerland,47.3834,8.53938,https://www.dynamo.ch/,
/venues/1489298,Wunderbar,Zürich,8005,Sihlquai 115,Switzerland,47.38444,8.53452,,
/venues/2946158,Quartierhaus Kreis 5,Zürich,,Sihlquai 115,Switzerland,47.38444,8.53452,,
/venues/3127604,Casino Herisau,Herisau,9100,,Switzerland,47.3857,9.27985,,
/venues/3649034,Altes Zeughaus,Herisau,,,Switzerland,47.3857,9.27985,,
/venues/391996,Härterei,Zürich,8005,Hardstrasse 219,Switzerland,47.38572,8.51685,http://www.haertereiclub.ch,
/venues/834556,MAAG Halle,Zürich,8005,Hardstrasse 219,Switzerland,47.38572,8.51685,http://www.bymaag.ch,
/venues/924806,Helsinki,Zürich,8005,Geroldstrasse 35,Switzerland,47.38582,8.51819,http://helsinkiklub.ch/,X
/venues/3457779,Helsinki Klub,Zürich,8005,Geroldstrasse 35,Switzerland,47.38582,8.51819,http://helsinkiklub.ch,/venues/924806
/venues/4133584,Helsinki Club,Zürich,,Geroldstrasse 35,Switzerland,47.38582,8.51819,,/venues/924806
/venues/3350839,zum Gaul,Zürich,8005,Geroldstrasse 35,Switzerland,47.38582,8.51819,http://www.zumgaul.ch,
/venues/3316519,Barrio5,Zürich,,Limmatstrasse 195,Switzerland,47.38658,8.52874,http://barrio5.ch/,
/venues/2631398,Mambo Café,Zürich,8005,Limmatstrasse 195,Switzerland,47.38658,8.52874,,
/venues/3764314,Härterei Club,Zürich,8005,Hardstrasse 219,Switzerland,47.38676,8.51667,,
/venues/4358877,MÄX,Zürich,8005,Hardstrasse 219,Switzerland,47.38676,8.51667,,
/venues/2539429,Griechisch-Orthodoxe Kirche Agios Dimitrios,Zürich,8037,Rousseaustrasse 17,Switzerland,47.38698,8.53459,,
/venues/2895683,Club Saal,Zürich,8037,Rousseaustrasse 17,Switzerland,47.38698,8.53459,,
/venues/1129971,Komplex 457,Zürich,8048,Hohlstrasse 457,Switzerland,47.38732,8.49986,,
/venues/3816524,IF Performance Hall,Zürich,8048,Hohlstrasse 457,Switzerland,47.38732,8.49986,,
/venues/4055604,Klub Komplex,Zürich,8048,Hohlstrasse 457,Switzerland,47.38732,8.49986,,/venues/2148724
/venues/2148724,Komplex Klub,Zürich,8048,Hohlstrasse 457,Switzerland,47.38732,8.49986,http://www.komplex457.ch/klub/klub/,X
/venues/585256,Neues Theater Spirgarten,Zürich,8048,Lindenplatz 5,Switzerland,47.38739,8.48542,,X
/venues/1030406,Seminarhotel Spirgarten,Zürich,8048,Lindenplatz 5,Switzerland,47.38739,8.48542,,/venues/585256
/venues/619071,Kongresszentrum Spirgarten,Zürich,8048,Lindenplatz 5,Switzerland,47.38739,8.48542,,/venues/585256
/venues/420031,Boschbar,Zürich,8005,Sihlquai 240,Switzerland,47.38766,8.52994,,
/venues/1145821,Provitreff,Zürich,8005,Sihlquai 240,Switzerland,47.38766,8.52994,http://www.provitreff.ch/,
/venues/4398265,"Kiff, Fabrikpalast",Aarau,5000,,Switzerland,47.38796,8.04414,,
/venues/2843663,Schachen,Aarau,5000,,Switzerland,47.38796,8.04414,,
/venues/4338927,Bahnhof Aarau,Aarau,5000,,Switzerland,47.38796,8.04414,https://www.sbb.ch/,
/venues/2902498,Ama Aargauer Messe Aarau,Aarau,5000,Schwimmbadstrasse Reithalle,Switzerland,47.38796,8.04414,,
/venues/898166,Loop 38,Zürich,8048 Zü,Albulastrasse 38,Switzerland,47.38821,8.49401,http://www.loop38.ch/,
/venues/1485653,Tonight Club,Zürich,,Albulastr. 38 - 40,Switzerland,47.38821,8.49401,,
/venues/1552938,Blok,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,,
/venues/3388189,Moodslabor,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,,
/venues/127427,Labor5,Zürich,8005,Schiffbaustrasse 3,Switzerland,47.3885,8.51893,http://www.labor5.ch/,
/venues/37717,Moods,Zürich,8005,Schiffbaustrasse 6,Switzerland,47.38865,8.5187,http://www.moods.ch,
/venues/1597298,Schiffbau & Moods & Exil,Zürich,8005,Schiffbaustrasse 6,Switzerland,47.38865,8.5187,,
/venues/3760149,SpaceMonki,Zürich,8005,Limmatstr. 275,Switzerland,47.38877,8.52507,http://www.spacemonki.ch,X
/venues/4380441,Space Monki,Zürich,8005,Limmatstrasse 275,Switzerland,47.38877,8.52507,,/venues/3760149
/venues/3434949,Club Elite,Zürich,8048,Hohlstrasse 452,Switzerland,47.38906,8.49598,,
/venues/1171921,Club Oh,Zürich,8048,Hohlstrasse 452,Switzerland,47.38906,8.49598,,
/venues/1416553,Club Liv,Zürich,8048,Hohlstrasse 452,Switzerland,47.38906,8.49598,,
/venues/1722838,Space 9,Zürich,CH-8048,Hohlstrasse 452,Switzerland,47.38908,8.49605,,
/venues/3601409,Lions Club,Zürich,8048,Hohlstrasse 452,Switzerland,47.38908,8.49605,,
/venues/1628333,Planet 5,Zürich,8005,,Switzerland,47.38932,8.51316,,
/venues/829671,m4music Festival,Zürich,8005,Various Venues,Switzerland,47.38932,8.51316,,
/venues/3834364,Urban Bike Festival,Zürich,8005,,Switzerland,47.38932,8.51316,http://urbanbikefestival.ch/,
/venues/3951844,Kulturpark,Zürich,8005,,Switzerland,47.38932,8.51316,,
/venues/2944803,Pfingstweidpark,Zürich,8005,,Switzerland,47.38932,8.51316,,
/venues/3187709,Tea Time Swing,Zürich,8005,,Switzerland,47.38932,8.51316,,
/venues/4240664,Alte Reithalle Aarau,Aarau,5000,,Switzerland,47.39043,8.0457,,
/venues/3303524,Le Kiff,Aarau,,,Switzerland,47.39043,8.0457,,
/venues/4359233,Kirche Wölflinswil,Aarau,5063,Dorfplatz 345,Switzerland,47.39043,8.0457,http://www.woelflinswil.ch/de/portrait/kirche/roemischkatholisch/,
/venues/3549924,Metal Mayhem,Aarau,,,Switzerland,47.39043,8.0457,,
/venues/4153249,Riders Pub Densbüren,Aarau,5026,Hauptstrasse 8,Switzerland,47.39043,8.0457,,
/venues/3665669,Private Concert at 'Choschthuus',Aarau,,,Switzerland,47.39043,8.0457,,
/venues/4240669,Theater Tuchlaube,Aarau,5000,,Switzerland,47.39043,8.0457,,
/venues/1791258,Schloss Lenzburg,Zürich,5600,,Switzerland,47.39044,8.17215,,
/venues/3547889,RBL-Bar,Zürich,5600,,Switzerland,47.39044,8.17215,,
/venues/3547894,Metschgplatsch Festival,Zürich,5600,,Switzerland,47.39044,8.17215,,
/venues/1579828,Bleifrei,Aarau,5000,Buchserstrasse 19,Switzerland,47.39119,8.05939,http://www.bleifrei.ch,
/venues/1505428,Atelier Bleifrei,Aarau,5000,Buchserstrasse 19,Switzerland,47.39119,8.05939,,
/venues/1576113,Mehrspur,Zürich,8005,Förrlibuckstrasse 109,Switzerland,47.39137,8.51252,https://www.mehrspur.ch/,
/venues/35053,Rohstofflager,Zürich,8005,Förrlibuckstrasse 109,Switzerland,47.39137,8.51252,http://www.rohstofflager.ch/default.aspx,
/venues/3895664,Street Food Festival Zürich,Zürich,8048,Hardturmstrasse,Switzerland,47.39247,8.51366,http://street-food-festival.ch/,
/venues/2350514,Bernoullihäuser,Zürich,,Hardturmstrasse,Switzerland,47.39247,8.51366,,
/venues/1473213,Tuchlaube Cafe/ Bar,Aarau,,,Switzerland,47.3934,8.04312,,
/venues/2927823,Schlaflos Club,Aarau,,,Switzerland,47.3934,8.04312,,
/venues/2514484,House Concert,Aarau,,,Switzerland,47.3934,8.04312,,
/venues/2682838,Jubilair,Aarau,,,Switzerland,47.3934,8.04312,http://www.jubilair.ch/,
/venues/3032129,Makrokosmos,Aarau,,,Switzerland,47.3934,8.04312,,
/venues/2271764,Kuk,Aarau,5000,Schlossplatz 9,Switzerland,47.39387,8.04491,,/venues/1278031
/venues/1278031,Kultur- und Kongresshaus,Aarau,5000,Schlossplatz 9,Switzerland,47.39387,8.04491,,X
/venues/613876,Flösserplatz,Aarau,5000,Flösserstrasse 7,Switzerland,47.39438,8.04138,,/venues/3858089
/venues/3858089,Floesserplatz,Aarau,5000,Flösserstrasse 7,Switzerland,47.39438,8.04138,http://www.floesserplatz.ch,X
/venues/556646,Openair Wipkingen,Zürich,,Wipkingen,Switzerland,47.39442,8.52536,,
/venues/3881084,Schalter,Zürich,,Wipkingen,Switzerland,47.39442,8.52536,,
/venues/33267,KiFF,Aarau,5000,Tellistrasse 118,Switzerland,47.39869,8.0637,http://www.kiff.ch,X
/venues/2783883,"Kiff, Foyer",Aarau,5001,Tellistrasse 118,Switzerland,47.39869,8.0637,,/venues/33267
/venues/3657174,Ev. Kirche,St. Gallen,,,Switzerland,47.40788,9.46471,,
/venues/3108954,Höhenrausch,St. Gallen,,,Switzerland,47.40788,9.46471,,
/venues/4062604,Alumni Quattro Lounge,Zürich,8093,Stefano-Franscini-Platz 5,Switzerland,47.40856,8.50718,http://www.alumnilounge.ch/,X
/venues/3409754,Alumni Lounge / ETH Hönggerberg,Zürich,8093,Stefano-Franscini-Platz 5,Switzerland,47.40856,8.50718,,/venues/4062604
/venues/3339974,BalconyTV Zurich,Zürich,8050,Affolternstrasse 52,Switzerland,47.41074,8.54083,http://www.balconytv.com,
/venues/3094484,Gleis 9,Zürich,8050,Affolternstrasse 52,Switzerland,47.41074,8.54083,,X
/venues/3090564,Restaurant - Bar Perron 9,Zürich,8050,"MFO-Gebäude, Affolternstrasse 52",Switzerland,47.41074,8.54083,,/venues/3094484
/venues/3907809,Newborn Club,Zürich,8050,Siewerdtstrasse 71,Switzerland,47.41247,8.55438,,X
/venues/4359604,Porto,Zürich,8050,Siewerdtstrasse 71,Switzerland,47.41247,8.55438,,
/venues/4035169,Newborn Club Zürich,Zürich,8050,Siewerdtstrasse 71,Switzerland,47.41247,8.55438,,/venues/3907809
