genre_id,genre_name,parent_genre_id,parent_genre_name,everynoise_id,discogs_genre_name,discogs_style_name
Q2881396,Ballu tundu,Q201022,folk dance,,,
Q108297189,Balochi traditional music,Q1503406,music of the Middle East,,,
Q108297189,Balochi traditional music,Q98528267,music of South Asia,,,
Q108535339,Baltic folk music,Q98528192,European folk music,,,
Q4852979,Baltimore club,Q663519,breakbeat,,,baltimore+club
Q4852979,Baltimore club,Q107091813,East Coast club,,,baltimore+club
Q107686154,Balto-Finnic folk music,Q98528192,European folk music,,,
Q728579,balwo,,,,,
Q108297190,Bamar folk music,Q3328602,music of Myanmar,,,
Q108297190,Bamar folk music,Q106586999,Southeast Asian folk music,,,
Q527675,bambuco,Q11639,dance,,,bambuco
Q527675,bambuco,Q207628,musical composition,,,bambuco
Q527675,bambuco,Q920883,music of Colombia,,,bambuco
Q527675,bambuco,Q98528197,Hispanic American folk music,,,bambuco
Q2812726,Banda music,Q7309098,regional Mexican,,,
Q16246074,Banda Sinfónica,,,,,
Q4854353,Bandana thrash,,,,,
Q3735422,Bandari music,Q1672398,music of Iran,,,
Q4854619,Bandish,,,,,
Q96761277,Bangla Adhunik Gaan,,,,,
Q106877978,Bangladeshi classical music,Q1770695,Hindustani classical music,,,bangladeshi+classical
Q63293122,Bangladeshi heavy metal,,,,,
Q4855476,Bangladeshi hip hop,Q11401,hip hop music,bangladeshihiphop,,
Q4855476,Bangladeshi hip hop,Q3328593,music of Bangladesh,bangladeshihiphop,,
Q4855483,Bangladeshi rock,Q11399,rock music,bangladeshirock,,
Q4855483,Bangladeshi rock,Q3328593,music of Bangladesh,bangladeshirock,,
Q7311227,Bangsawan,Q3566051,folk play,,,
Q7311227,Bangsawan,Q7777494,theatre music,,,
Q108032157,banja,,,,,
Q16243164,Banjo music,,,,,
Q4857249,Bantowbol,,,,,
Q16531329,bantu groove,,,,,
Q104870123,Bantu music,,,,,
Q3328589,Baoulé music,Q6942329,music of West Africa,,,
Q2880274,Baqashot,Q1716019,Jewish music,,,
Q807820,barbershop music,Q185298,a cappella,barbershop,,barbershop
Q807820,barbershop music,Q7939193,vocal harmony,barbershop,,barbershop
Q658334,barcarolle,Q207628,musical composition,,,
Q658334,barcarolle,Q943929,traditional folk song,,,
Q4056436,bard song,Q2498201,music of Russia,bard,,
Q4056436,bard song,Q89363113,singer-songwriter music,bard,,
Q4056436,bard song,Q94499224,Russian song,bard,,
Q4056436,bard song,Q106298881,contemporary folk music,bard,,
Q4078107,bard-rock,Q11399,rock music,,,
Q4078107,bard-rock,Q4056436,bard song,,,
Q96647680,bardcore,,,bardcore,,
Q6036427,Barney,Q492096,Andean music,,,
Q8361,baroque music,Q9730,Western classical music,baroque,,baroque
Q8361,baroque music,Q1583807,art music,baroque,,baroque
Q27866133,Baroque opera,Q1344,opera,,,
Q46046,baroque pop,Q8361,baroque music,baroquepop,,
Q46046,baroque pop,Q37073,pop music,baroquepop,,
Q46046,baroque pop,Q48834745,orchestral pop,baroquepop,,
Q106642120,Bashkir folk music,Q4306566,music of Bashkortostan,,,
Q106642120,Bashkir folk music,Q98528287,Turkic-Mongolic traditional music,,,
Q28666781,Bashkir song,Q7366,song,,,
Q28666781,Bashkir song,Q4306566,music of Bashkortostan,,,
Q16535861,Bashkir traditional song,Q943929,traditional folk song,,,
Q16535861,Bashkir traditional song,Q28666781,Bashkir song,,,
Q16535861,Bashkir traditional song,Q106642120,Bashkir folk music,,,
Q5717026,Basque ballads,Q805130,ballade,,,
Q108297192,Basque folk music,Q964987,music of Spain,basquefolk,,
Q108297192,Basque folk music,Q98528192,European folk music,basquefolk,,
Q3328599,Basque music,Q672134,music of France,euskalmusica,,basque+music
Q3328599,Basque music,Q964987,music of Spain,euskalmusica,,basque+music
Q3121396,Basque Radical Rock,Q11399,rock music,,,
Q3121396,Basque Radical Rock,Q3328599,Basque music,,,
Q3121396,Basque Radical Rock,Q3437814,Basque rock,,,
Q3437814,Basque rock,Q11399,rock music,,,
Q21006606,bass,,,,,
Q27345019,bass house,Q20502,house music,basshouse,,
Q96740854,bass music,Q9778,electronic music,bassmusic,,bass+music
Q96740854,bass music,Q11401,hip hop music,bassmusic,,bass+music
Q97232317,Bassi,Q107331898,Croatian folk music,,,
Q4846346,bassline,Q1165777,UK garage,bassline,,bassline
Q4873394,Batá-rumba,,,,,
Q108297193,Batak pop,Q10838732,music of Southeast Asia,,,
Q108297194,batida,Q1191544,kuduro,batida,,
Q97178866,batidão romântico,Q97278139,brega funk,batidaoromantico,,
Q4869661,battaglia,,,,,
Q12302979,battle rap,Q6010,rap,battlerap,,
Q12302979,battle rap,Q11401,hip hop music,battlerap,,
Q12302979,battle rap,Q1955280,music competition,battlerap,,
Q19816,batucada,Q11403,samba,,,batucada
Q2891921,Batuque,,,,,
Q16497280,batuque,Q11639,dance,,,
Q811449,Baul,,,,,
Q812605,Bavarian polka,Q316930,dance music,,,
Q2537356,Bay Area thrash metal,Q483352,thrash metal,,,
Q2537356,Bay Area thrash metal,Q6942029,music of California,,,
Q106520951,Bayou funk,Q164444,funk,,,bayou+funk
Q98915458,bazuinkoor,Q979789,trombone choir,,,
Q98915458,bazuinkoor,Q3244156,brass band,,,
Q98915458,bazuinkoor,Q6452410,Christian music,,,
Q4875789,beach music,,,beachmusic,,
Q3855303,beat mass,Q217295,mass,,,
Q3855303,beat mass,Q546264,beat music,,,
Q3855303,beat mass,Q1379958,contemporary Christian music,,,
Q546264,beat music,Q11399,rock music,,,beat
Q546264,beat music,Q37073,pop music,,,beat
Q546264,beat music,Q484641,pop rock,,,beat
Q26906566,Beat poetry,Q482,poetry,beatpoetry,,
Q213608,beatboxing,Q2529779,vocal percussion,beatboxing,,beatbox
Q106574871,beatdown,Q9778,electronic music,,,beatdown
Q106574871,beatdown,Q959049,music production,,,beatdown
Q5724040,beatdown hardcore,,,,,
Q108297195,beatdown hardcore,Q10922,hardcore punk,,,
Q4877851,Beautiful music,,,,,
Q105513,bebop,Q8341,jazz,bebop,,bop
Q1253861,Bećarac,Q107331898,Croatian folk music,,,
Q97159655,bedoui oranais,,,,,
Q28746819,bedroom pop,Q37073,pop music,bedroompop,,
Q28746819,bedroom pop,Q1507298,lo-fi music,bedroompop,,
Q47269036,beguine,,,,,beguine
Q3846957,Beiguan,Q51446080,Chinese traditional music,,,
Q212112,bel canto,Q685884,vocal music,,,
Q105657448,Belarusian folk music,Q2347119,music of Belarus,,,
Q105657448,Belarusian folk music,Q16679594,Slavic folk music,,,
Q3303865,Belarusian rock,Q11399,rock music,belarusianrock,,
Q3303865,Belarusian rock,Q2347119,music of Belarus,belarusianrock,,
Q2929369,Bélé,Q201022,folk dance,,,
Q815536,Belgian hip hop,Q11401,hip hop music,belgianhiphop,,
Q2473848,Belgian jazz,,,belgianjazz,,
Q3437819,Belgian rock,Q11399,rock music,belgianrock,,
Q3437819,Belgian rock,Q2587471,music of Belgium,belgianrock,,
Q590662,Bend-skin,,,,,
Q4083733,Beneventan chant,Q856713,Christian hymn,,,
Q4083733,Beneventan chant,Q23072435,chant,,,
Q6301761,Benga music,Q106586248,music of East Africa,benga,,
Q108297196,Bengali folk music,Q3328596,music of West Bengal,bengalifolk,,
Q108297196,Bengali folk music,Q98528198,South Asian folk music,bengalifolk,,
Q4888038,Beninese hip hop,,,,,
Q4889602,benna,Q98528191,Caribbean folk music,,,
Q4890347,Bent edge,,,,,
Q4371786,Beompae,Q492067,Buddhist music,,,
Q4371786,Beompae,Q23072435,chant,,,
Q3328601,Berber music,Q11400811,music of North Africa,,,
Q202919,berceuse,,,,,
Q819325,Bergamask,Q11639,dance,,,
Q2897092,bergerette,,,,,
Q106576261,Bérite club,Q851213,electronic dance music,,,
Q530750,Berlin School of electronic music,Q9778,electronic music,berlinschool,,berlin-school
Q530750,Berlin School of electronic music,Q79784514,progressive electronic,berlinschool,,berlin-school
Q86674318,Berlin techno,,,,,
Q104870221,Bertitik,,,,,
Q631621,bertsolaritza,Q672134,music of France,,,
Q4897056,Beste,Q5437134,Fasıl,,,
Q854775,Bhajan,Q762917,Devotional song,,,
Q854844,Bhangra,,,bhangra,,bhangra
Q3346909,Bhatiali,,,,,
Q15720097,Bhavageete,Q482,poetry,,,
Q19749652,Bhojpuri folk music,Q98528198,South Asian folk music,,,
Q96373505,Bhojpuri music,,,,,
Q2900800,Bian lian,Q737994,Chinese opera,,,
Q105756581,big band music,Q203775,swing music,bigband,,big+band
Q858579,big beat,Q663519,breakbeat,bigbeat,,big+beat
Q4905606,Big Drum,Q11404,drum,,,
Q15300817,big room house,Q627906,electro house,bigroom,,
Q33246019,big-beat (Eastern bloc),Q11399,rock music,,,
Q33246019,big-beat (Eastern bloc),Q37073,pop music,,,
Q105337567,bigi-poku,Q906647,Dixieland,,,
Q814402,biguine,Q11639,dance,,,
Q814402,biguine,Q107025062,French Caribbean music,,,
Q28154356,bigwala,,,,,
Q60462608,biker metal,Q7749,rock and roll,,,
Q60462608,biker metal,Q38848,heavy metal,,,
Q60462608,biker metal,Q236932,acid rock,,,
Q60462608,biker metal,Q944465,jazz rock,,,
Q860196,Bikutsi,,,bikutsi,,
Q1227093,Bilbainada,,,,,
Q864605,biomusic,,,,,
Q16951912,Birmingham sound,,,,,
Q12255350,Biscayan jota,Q201022,folk dance,,,
Q12255350,Biscayan jota,Q252626,jota,,,
Q4917174,BisRock,Q3388814,Pinoy rock,bisrock,,
Q106422444,bit music,Q9778,electronic music,,,
Q773880,bitpop,Q37073,pop music,bitpop,,
Q773880,bitpop,Q106422444,bit music,bitpop,,
Q108297198,black 'n' roll,Q132438,black metal,blacknroll,,
Q106642137,black ambient,Q756956,dark ambient,,,
Q18533602,black contemporary,,,,,
Q1868278,black doom,,,,,
Q106085531,Black gospel music,Q180268,gospel music,,,
Q106085531,Black gospel music,Q388207,African-American music,,,
Q132438,black metal,Q38848,heavy metal,blackmetal,,black+metal
Q22964975,black MIDI,,,,,
Q57470546,Black music,Q205049,world music,,,
Q5729641,Blackcore,Q132438,black metal,,,
Q5729641,Blackcore,Q183862,metalcore,,,
Q28070612,blackened crust,Q38848,heavy metal,blackenedcrust,,
Q28070612,blackened crust,Q825769,crust punk,blackenedcrust,,
Q2599472,blackened death metal,Q132438,black metal,,,
Q2599472,blackened death metal,Q483251,death metal,,,
Q16855754,blackgaze,Q132438,black metal,blackgaze,,
Q16855754,blackgaze,Q272167,shoegaze,blackgaze,,
Q16855754,blackgaze,Q65937017,atmospheric black metal,blackgaze,,
Q4088026,blatnaya pesnya,Q1891685,Russian chanson,,,
Q106522080,bleep techno,Q170611,techno,bleeptechno,,bleep
Q885943,blue yodeling,Q41923,yodeling,,,
Q885943,blue yodeling,Q83440,country music,,,
Q885943,blue yodeling,Q972424,old-time music,,,
Q885561,blue-eyed soul,Q37073,pop music,,,
Q885561,blue-eyed soul,Q131272,soul music,,,
Q4930356,Bluegrass fiddle,,,bluegrassfiddle,,
Q21327441,bluegrass gospel,Q180268,gospel music,bluegrassgospel,,
Q21327441,bluegrass gospel,Q213714,bluegrass music,bluegrassgospel,,
Q213714,bluegrass music,Q83440,country music,bluegrass,,bluegrass
Q213714,bluegrass music,Q65943778,traditional country,bluegrass,,bluegrass
Q9759,blues,Q373342,popular music,blues,blues,
Q10431581,Blues funk rock,,,,,
Q3641200,blues metal,Q83270,hard rock,,,
Q3641200,blues metal,Q193355,blues rock,,,
Q193355,blues rock,Q9759,blues,bluesrock,,blues+rock
Q193355,blues rock,Q11399,rock music,bluesrock,,blues+rock
Q105422709,blues standard,Q9759,blues,,,
Q105422709,blues standard,Q5849904,standard,,,
Q18205595,BMG movement,,,,,
Q4936212,Bocet,,,,,
Q4936373,bodabil in the Philippines,,,,,
Q4937089,boedra,Q592807,music of Bhutan,,,
Q3310676,Boeremusiek,,,boeremusiek,,
Q3974631,boerenrock,Q11399,rock music,,,
Q18702741,Bogino duu,,,,,
Q4938135,Boheoja,Q708228,Korean court music,,,
Q48549789,Böhmerwaldlieder,Q216860,Lied,,,
Q16844015,Boi,,,,,
Q4939163,Bolel,,,,,
Q489913,bolero,Q11639,dance,,,
Q489913,bolero,Q964987,music of Spain,,,
Q15830404,bolero,Q727781,music of Latin America,bolero,,bolero
Q15830404,bolero,Q2188189,musical work,bolero,,bolero
Q15830404,bolero,Q3328778,tropical music,bolero,,bolero
Q5731393,bolero moruno,,,,,
Q5731395,bolero ranchero,,,,,
Q28147473,bolero salsa,,,,,
Q6397421,Bolero son,Q4428744,son cubano,,,
Q6397421,Bolero son,Q15830404,bolero,,,
Q108297199,bolero-beat,Q5747258,canción melódica,,,
Q65063851,Bolojo,Q11639,dance,,,
Q4940448,Bomba,,,,,
Q2278063,Bomba,Q11639,dance,,,bomba
Q2278063,Bomba,Q427183,music of Puerto Rico,,,bomba
Q2278063,Bomba,Q3328778,tropical music,,,bomba
Q7315815,Bongai,,,,,
Q630689,Bongo Flava,Q11401,hip hop music,bongoflava,,bongo+flava
Q892958,boogaloo,Q11639,dance,boogaloo,,boogaloo
Q892958,boogaloo,Q45981,rhythm and blues,boogaloo,,boogaloo
Q892958,boogaloo,Q18345375,Latin music,boogaloo,,boogaloo
Q4942839,boogie,Q1190485,post-disco,boogie,,boogie
Q2266376,boogie rock,Q11399,rock music,,,
Q2266376,boogie rock,Q193355,blues rock,,,
Q212952,boogie-woogie,Q373342,popular music,boogiewoogie,,boogie+woogie
Q529742,boom bap,Q11401,hip hop music,boombap,,boom+bap
Q4943457,Boomba music,Q106586248,music of East Africa,,,
Q108297200,bop,Q2572585,pop rap,chicagobop,,
Q108297200,bop,Q15697534,drill,chicagobop,,
Q4945025,Borgeet,,,,,
Q4945110,Boria,,,,,
Q4947417,Bosnian and Herzegovinian hip hop,Q11401,hip hop music,,,
Q4947417,Bosnian and Herzegovinian hip hop,Q3328608,music of Bosnia and Herzegovina,,,
Q10363610,Bosnian and Herzegovinian rock,Q11399,rock music,,,
Q10363610,Bosnian and Herzegovinian rock,Q3328608,music of Bosnia and Herzegovina,,,
Q4947422,Bosnian root music,,,,,
Q486263,bossa nova,Q373342,popular music,bossanova,,bossanova
Q486263,bossa nova,Q899215,music of Brazil,bossanova,,bossanova
Q486263,bossa nova,Q373342,popular music,bossanova,,bossa+nova
Q486263,bossa nova,Q899215,music of Brazil,bossanova,,bossa+nova
Q4948714,Bothy ballad,Q17018487,Scottish folk music,bothyballad,,
Q16845069,Bothy band,,,,,
Q4949812,bounce music,Q1253172,Southern hip hop,bounce,,bounce
Q3066180,bouncy techno,Q339906,happy hardcore,,,
Q866816,bourrée,Q3015601,Baroque dance,,,
Q19361028,Bourrée,,,,,
Q4950496,bouyon,Q107025062,French Caribbean music,bouyon,,
Q4950495,Bouyon soca,,,,,
Q106468591,boy band music,Q37073,pop music,boyband,,
Q2537800,Bozlak,,,bozlak,,
Q17002468,Brasília hip hop,Q11401,hip hop music,,,
Q17002468,Brasília hip hop,Q899215,music of Brazil,,,
Q64140592,brass band music,Q639197,instrumental music,britishbrassband,brass+&+military,brass+band
Q4958465,Bravura,,,,,
Q85748774,Brazilian bass,Q20502,house music,brazilianbass,,
Q10363599,Brazilian Christian rock,,,,,
Q1484821,Brazilian classical music,Q9730,Western classical music,brazilianclassical,,
Q1484821,Brazilian classical music,Q899215,music of Brazil,brazilianclassical,,
Q102362752,Brazilian colonial music,Q899215,music of Brazil,,,
Q106926325,Brazilian folk music,Q235858,traditional folk music,,,
Q106926325,Brazilian folk music,Q899215,music of Brazil,,,
Q1958247,Brazilian gaucho music,Q899215,music of Brazil,musicagaucha,,
Q3135796,Brazilian hip hop,Q11401,hip hop music,brazilianhiphop,,
Q3135796,Brazilian hip hop,Q899215,music of Brazil,brazilianhiphop,,
Q106508649,Brazilian jazz,Q8341,jazz,brazilianjazz,,
Q2631396,Brazilian rock,Q11399,rock music,brazilianrock,,
Q2631396,Brazilian rock,Q899215,music of Brazil,brazilianrock,,
Q4958927,Brazilian thrash metal,Q483352,thrash metal,brazilianthrashmetal,,
Q107194780,break-in,Q1151663,novelty music,,,break-in
Q107194780,break-in,Q5151495,comedy music,,,break-in
Q107194780,break-in,Q108676486,comedy recordings,,,break-in
Q663519,breakbeat,Q9778,electronic music,breakbeat,,breakbeat
Q663519,breakbeat,Q851213,electronic dance music,breakbeat,,breakbeat
Q1585075,breakbeat hardcore,Q663519,breakbeat,,,hardcore
Q1585075,breakbeat hardcore,Q851213,electronic dance music,,,hardcore
Q106636289,breakbeat kota,Q663519,breakbeat,,,
Q106636289,breakbeat kota,Q11332204,funkot,,,
Q903735,breakcore,Q388906,hardcore techno,breakcore,,breakcore
Q65937774,breaks,,,breaks,,breaks
Q1987980,breakstep,,,,,
Q11334714,breaktrance,,,,,
Q2464314,brega,Q373342,popular music,brega,,
Q97278139,brega funk,Q1931130,funk carioca,bregafunk,,
Q8251828,brega pop,Q37073,pop music,,,
Q8251828,brega pop,Q2464314,brega,,,
Q108297201,Breton Celtic folk music,Q98528277,Celtic folk music,,,
Q108297201,Breton Celtic folk music,Q108297202,Breton folk music,,,
Q108297202,Breton folk music,Q910606,music of Brittany,,,
Q108297202,Breton folk music,Q2956178,French folk music,,,
Q47005557,Breton rock,Q2662148,Celtic rock,,,
Q15974722,Breton songs,Q910606,music of Brittany,,,
Q28206879,Brill Building,Q37073,pop music,brillbuildingpop,,
Q4968631,Brisbane punk rock,,,,,
Q4969124,Bristol underground scene,,,,,
Q4969182,Brit funk,Q164444,funk,britfunk,,
Q918095,Britcore,,,,,britcore
Q16985341,British Black music,Q268673,music of the United Kingdom,,,
Q16985341,British Black music,Q57470546,Black music,,,
Q918542,British blues,Q640097,electric blues,britishblues,,
Q4971320,British dance band,,,britishdanceband,,
Q2614533,British folk rock,Q186472,folk rock,,,
Q2614533,British folk rock,Q268673,music of the United Kingdom,,,
Q469343,British hip hop,Q11401,hip hop music,ukhiphop,,
Q469343,British hip hop,Q268673,music of the United Kingdom,ukhiphop,,
Q211418,British Invasion,,,britishinvasion,,
Q4971384,British jazz,Q8341,jazz,britishjazz,,
Q4971384,British jazz,Q268673,music of the United Kingdom,britishjazz,,
Q3645098,British punk,Q3071,punk rock,,,
Q4971442,British rhythm and blues,Q45981,rhythm and blues,,,
Q2566660,British rock,Q11399,rock music,,,
Q2566660,British rock,Q268673,music of the United Kingdom,,,
Q4971443,British rock and roll,Q7749,rock and roll,,,
Q4971454,British soul,,,britishsoul,,
Q189045,Britpop,Q11366,alternative rock,britpop,,brit+pop
Q189045,Britpop,Q484641,pop rock,britpop,,brit+pop
Q16954055,Bro-country,Q98528145,contemporary country,,,
Q2406633,broken beat,Q851213,electronic dance music,brokenbeat,,broken+beat
Q107697260,broken transmission,Q15733887,vaporwave,,,
Q104847359,Brooklyn drill,Q15697534,drill,brooklyndrill,,
Q20903,brostep,Q106477728,post-dubstep (US),brostep,,
Q4975996,brown-eyed soul,Q45981,rhythm and blues,,,
Q4975996,brown-eyed soul,Q131272,soul music,,,
Q968165,Brukdown,,,,,
Q85749252,brunette,,,,,
Q2265866,brutal death metal,Q241662,groove metal,brutaldeathmetal,,
Q2265866,brutal death metal,Q483251,death metal,brutaldeathmetal,,
Q2265866,brutal death metal,Q483352,thrash metal,brutaldeathmetal,,
Q100151423,brutal prog,Q49451,progressive rock,,,
Q100151423,brutal prog,Q1641839,experimental rock,,,
Q106591506,bubblegum bass,Q851213,electronic dance music,,,
Q106591506,bubblegum bass,Q96740854,bass music,,,
Q2076779,bubblegum dance,Q216961,Eurodance,bubblegumdance,,
Q997481,bubblegum pop,Q37073,pop music,bubblegumpop,,bubblegum
Q997481,bubblegum pop,Q1298934,synth-pop,bubblegumpop,,bubblegum
Q106876075,bubbling,Q474027,dancehall,,,bubbling
Q106876075,bubbling,Q851213,electronic dance music,,,bubbling
Q108297203,bubbling house,Q20502,house music,,,
Q64058224,Büchel music,,,,,
Q28163991,Buddhist chant,Q492067,Buddhist music,,,
Q28163991,Buddhist chant,Q23072435,chant,,,
Q492067,Buddhist music,Q1001041,Buddhist art,,,
Q492067,Buddhist music,Q1065742,religious music,,,
Q492067,Buddhist music,Q53001749,subject of depiction,,,
Q100922002,Budots,Q851213,electronic dance music,,,
Q4985524,Buenos Aires hardcore,Q10922,hardcore punk,,,
Q3395292,Bugarštica,Q182659,ballad,,,
Q18464783,bugio,,,,,
Q1020611,bühnenmusik,Q7777494,theatre music,,,
Q108297204,Bulawayo jazz,Q8341,jazz,,,
Q108297204,Bulawayo jazz,Q98528232,music of Southern Africa,,,
Q12274232,Bulgarian folk music,Q1003981,music of Bulgaria,bulgarianfolk,,
Q12274232,Bulgarian folk music,Q6966089,Balkan folk music,bulgarianfolk,,
Q12274232,Bulgarian folk music,Q16679594,Slavic folk music,bulgarianfolk,,
