,genre_id,genre_name,genre_name_edited,top_genre_id,top_genre_name,unique_top_genre,everynoise_id,everynoise_name,discogs_genre_name,discogs_style_name
339,Q107494231,anthem,anthem,Q856713,christian hymn,0.0,,,,
340,Q541947,anthem,anthem,Q63203971,religious hymn,0.0,anthem,anthem,,
341,Q541947,anthem,anthem,Q484692,hymn,0.0,anthem,anthem,,
342,Q107494231,anthem,anthem,Q26897135,functional music,0.0,,,,
343,Q25407483,anthem house,anthem house,Q9778,electronic music,0.0,,,,
344,Q25407483,anthem house,anthem house,Q316930,dance music,0.0,,,,
345,Q9156182,anthem trance,anthem trance,Q9778,electronic music,0.0,,,,
346,Q9156182,anthem trance,anthem trance,Q316930,dance music,0.0,,,,
347,Q61998611,anti runa,anti runa,Q61998611,anti runa,1.0,,,,
348,Q574651,anti-folk,anti folk,Q43343,folk music,0.0,antifolk,anti-folk,,
349,Q582093,antiphon,antiphon,Q26897135,functional music,0.0,,,,
350,Q582093,antiphon,antiphon,Q582093,antiphon,1.0,,,,
351,Q582093,antiphon,antiphon,Q685884,vocal music,0.0,,,,
352,Q4067146,antiphonic chant,antiphonic chant,Q26897135,functional music,0.0,,,,
353,Q4067146,antiphonic chant,antiphonic chant,Q685884,vocal music,0.0,,,,
354,Q4034145,antipop,antipop,Q1695023,alternative,0.0,,,,
355,Q16687441,aomoji kei,aomoji kei,Q11399,rock music,0.0,,,,
356,Q617338,apala,apala,Q43343,folk music,0.0,,,,
357,Q617338,apala,apala,Q205049,world music,0.0,,,,
358,Q108616106,appalachian folk music,appalachian folk,Q1541229,american folk music,0.0,appalachianfolk,appalachian folk,,
359,Q108616106,appalachian folk music,appalachian folk,Q43343,folk music,0.0,appalachianfolk,appalachian folk,,
360,Q108616106,appalachian folk music,appalachian folk,Q205049,world music,0.0,appalachianfolk,appalachian folk,,
361,Q4780884,appalachian music,appalachian,Q205049,world music,0.0,,,,appalachian music
362,Q2859120,aqua disco,aqua disco,Q2859120,aqua disco,1.0,,,,
363,Q623823,arabesque,arabesque,Q623823,arabesque,1.0,,,,
364,Q623824,arabesque,arabesque,Q205049,world music,0.0,,,,
365,Q2379616,arabesque pop,arabesque pop,Q37073,pop music,0.0,,,,
366,Q107267643,arabesque rap,arabesque rap,Q11401,hip hop music,0.0,,,,
367,Q107267643,arabesque rap,arabesque rap,Q205049,world music,0.0,,,,
368,Q6026926,arabesque rock,arabesque rock,Q43343,folk music,0.0,,,,
369,Q6026926,arabesque rock,arabesque rock,Q11399,rock music,0.0,,,,
370,Q6026926,arabesque rock,arabesque rock,Q205049,world music,0.0,,,,
371,Q108107602,arabic belly dance music,arabic belly dance,Q43343,folk music,0.0,,,,
372,Q108107602,arabic belly dance music,arabic belly dance,Q205049,world music,0.0,,,,
373,Q107189715,arabic classical music,arabic classical,Q1583807,art music,0.0,,,,
374,Q107189715,arabic classical music,arabic classical,Q205049,world music,0.0,,,,
375,Q98528189,arabic folk music,arabic folk,Q205049,world music,0.0,,,,
376,Q98528189,arabic folk music,arabic folk,Q43343,folk music,0.0,,,,
377,Q624221,arabic hip hop,arabic hip hop,Q11401,hip hop music,0.0,arabichiphop,arabic hip hop,,
378,Q624221,arabic hip hop,arabic hip hop,Q205049,world music,0.0,arabichiphop,arabic hip hop,,
379,Q107267759,arabic jazz,arabic jazz,Q8341,jazz,0.0,arabicjazz,arabic jazz,,
380,Q107267759,arabic jazz,arabic jazz,Q205049,world music,0.0,arabicjazz,arabic jazz,,
381,Q624044,arabic music,arabic,Q205049,world music,0.0,,,,
382,Q624081,arabic pop music,arabic pop,Q205049,world music,0.0,arabpop,arab pop,,
383,Q624081,arabic pop music,arabic pop,Q37073,pop music,0.0,arabpop,arab pop,,
384,Q22948243,arabic rock,arabic rock,Q205049,world music,0.0,,,,
385,Q22948243,arabic rock,arabic rock,Q11399,rock music,0.0,,,,
386,Q108107614,aragonese folk music,aragonese folk,Q108107614,aragonese folk music,1.0,,,,
387,Q108107614,aragonese folk music,aragonese folk,Q43343,folk music,0.0,,,,
388,Q108107614,aragonese folk music,aragonese folk,Q205049,world music,0.0,,,,
389,Q3572737,aragonese rock,aragonese rock,Q11399,rock music,0.0,,,,
390,Q86679227,aramaic music,aramaic,Q86679227,aramaic music,1.0,,,,
391,Q632393,archaic jazz,archaic jazz,Q8341,jazz,0.0,,,,
392,Q59387411,archontorebetiko,archontorebetiko,Q205049,world music,0.0,,,,
393,Q59387411,archontorebetiko,archontorebetiko,Q43343,folk music,0.0,,,,
394,Q379033,arena rock,arena rock,Q11399,rock music,0.0,,,,arena rock
395,Q4789437,argentine cumbia,argentine cumbia,Q205049,world music,0.0,,,,
396,Q5893243,argentine heavy metal,argentine heavy metal,Q5893243,argentine heavy metal,1.0,argentineheavymetal,argentine heavy metal,,
397,Q21713208,argentine punk,argentine punk,Q21713208,argentine punk,1.0,argentinepunk,argentine punk,,
398,Q646026,argentine rock,argentine rock,Q205049,world music,0.0,argentinerock,argentine rock,,
399,Q646026,argentine rock,argentine rock,Q11399,rock music,0.0,argentinerock,argentine rock,,
400,Q25116,argentine tango,argentine tango,Q205049,world music,0.0,,,,
401,Q25116,argentine tango,argentine tango,Q316930,dance music,0.0,,,,
402,Q25116,argentine tango,argentine tango,Q25116,argentine tango,1.0,,,,
403,Q30904272,argentinian blues,argentinian blues,Q30904272,argentinian blues,1.0,,,,
404,Q354204,argentinian folk music,argentinian folk,Q43343,folk music,0.0,folkloreargentino,folklore argentino,,
405,Q354204,argentinian folk music,argentinian folk,Q205049,world music,0.0,folkloreargentino,folklore argentino,,
406,Q178122,aria,aria,Q178122,aria,0.0,,,,
407,Q564848,aria di sorbetto,aria di sorbetto,Q178122,aria,0.0,,,,
408,Q383904,arietta,arietta,Q178122,aria,0.0,,,,
409,Q106103855,ariette,ariette,Q178122,aria,0.0,,,,
410,Q2379556,armenian chant,armenian chant,Q685884,vocal music,0.0,,,,
411,Q2379556,armenian chant,armenian chant,Q205049,world music,0.0,,,,
412,Q2379556,armenian chant,armenian chant,Q26897135,functional music,0.0,,,,
413,Q2379556,armenian chant,armenian chant,Q484692,hymn,0.0,,,,
414,Q2379556,armenian chant,armenian chant,Q63203971,religious hymn,0.0,,,,
415,Q2379556,armenian chant,armenian chant,Q856713,christian hymn,0.0,,,,
416,Q108297178,armenian church music,armenian church,Q685884,vocal music,0.0,,,,
417,Q108297178,armenian church music,armenian church,Q205049,world music,0.0,,,,
418,Q108297178,armenian church music,armenian church,Q26897135,functional music,0.0,,,,
419,Q4069711,armenian folk music,armenian folk,Q205049,world music,0.0,armenianfolk,armenian folk,,
420,Q4069711,armenian folk music,armenian folk,Q43343,folk music,0.0,armenianfolk,armenian folk,,
421,Q4159719,armenian jazz,armenian jazz,Q8341,jazz,0.0,,,,
422,Q4159719,armenian jazz,armenian jazz,Q205049,world music,0.0,,,,
423,Q2391393,armenian rock,armenian rock,Q11399,rock music,0.0,,,,
424,Q2391393,armenian rock,armenian rock,Q205049,world music,0.0,,,,
425,Q105433718,aroubi,aroubi,Q205049,world music,0.0,,,,
426,Q2863648,arrocha,arrocha,Q2863648,arrocha,1.0,,,,
427,Q100139647,arrochadeira,arrochadeira,Q100139647,arrochadeira,1.0,,,,
428,Q4796091,arrorró,arrorró,Q4796091,arrorró,1.0,,,,
429,Q163491,ars antiqua,ars antiqua,Q163491,ars antiqua,1.0,,,,
430,Q210854,ars nova,ars nova,Q163775,medieval music,0.0,,,,
431,Q210854,ars nova,ars nova,Q106593854,polyphonic singing,0.0,,,,
432,Q210854,ars nova,ars nova,Q685884,vocal music,0.0,,,,
433,Q704073,ars subtilior,ars subtilior,Q163775,medieval music,0.0,arssubtilior,ars subtilior,,
434,Q704073,ars subtilior,ars subtilior,Q685884,vocal music,0.0,arssubtilior,ars subtilior,,
435,Q704073,ars subtilior,ars subtilior,Q106593854,polyphonic singing,0.0,arssubtilior,ars subtilior,,
436,Q2864671,art lyrique,art lyrique,Q1583807,art music,0.0,,,,
437,Q2864671,art lyrique,art lyrique,Q685884,vocal music,0.0,,,,
438,Q1583807,art music,art,Q1583807,art music,0.0,,,,
439,Q25094849,art pop,art pop,Q37073,pop music,0.0,artpop,art pop,,
440,Q659599,art punk,art punk,Q11399,rock music,0.0,artpunk,art punk,,
441,Q217467,art rock,art rock,Q11399,rock music,0.0,artrock,art rock,,art rock
442,Q4797274,art song,art song,Q4797274,art song,0.0,artsong,art song,,
443,Q4797274,art song,art song,Q685884,vocal music,0.0,artsong,art song,,
444,Q4797274,art song,art song,Q1583807,art music,0.0,artsong,art song,,
445,Q30919272,artcore,artcore,Q316930,dance music,0.0,,,,
446,Q30919272,artcore,artcore,Q9778,electronic music,0.0,,,,
447,Q5707612,arunguita,arunguita,Q5707612,arunguita,1.0,,,,
448,Q724010,ashiqs of azerbaijan,ashiqs of azerbaijan,Q724010,ashiqs of azerbaijan,1.0,,,,
449,Q108297179,ashkenazi music,ashkenazi,Q205049,world music,0.0,,,,
450,Q55604305,asian american hip hop,asian american hip hop,Q55604305,asian american hip hop,1.0,asianamericanhiphop,asian american hip hop,,
451,Q106635234,asian folk music,asian folk,Q205049,world music,0.0,,,,
452,Q106635234,asian folk music,asian folk,Q43343,folk music,0.0,,,,
453,Q4806789,asian hip hop,asian hip hop,Q205049,world music,0.0,,,,
454,Q4806789,asian hip hop,asian hip hop,Q11401,hip hop music,0.0,,,,
455,Q10730335,asian pop,asian pop,Q37073,pop music,0.0,,,,
456,Q10730335,asian pop,asian pop,Q205049,world music,0.0,,,,
457,Q1976128,asian underground,asian underground,Q1976128,asian underground,1.0,,,,
458,Q2867170,asiko,asiko,Q2867170,asiko,1.0,,,,
459,Q2867170,asiko,asiko,Q205049,world music,0.0,,,,
460,Q106602422,assaggio,assaggio,Q106602422,assaggio,1.0,,,,
461,Q108297180,assamese folk music,assamese folk,Q108297180,assamese folk music,1.0,,,,
462,Q108297180,assamese folk music,assamese folk,Q205049,world music,0.0,,,,
463,Q108297180,assamese folk music,assamese folk,Q43343,folk music,0.0,,,,
464,Q4810433,assyrian folk/pop music,assyrian folk/pop,Q43343,folk music,0.0,assyrianpop,assyrian pop,,
465,Q4810433,assyrian folk/pop music,assyrian folk/pop,Q205049,world music,0.0,assyrianpop,assyrian pop,,
466,Q108297181,asturian folk music,asturian folk,Q108297181,asturian folk music,0.0,musicafolkasturiana,musica folk asturiana,,
467,Q108297181,asturian folk music,asturian folk,Q205049,world music,0.0,musicafolkasturiana,musica folk asturiana,,
468,Q108297181,asturian folk music,asturian folk,Q43343,folk music,0.0,musicafolkasturiana,musica folk asturiana,,
469,Q18398185,athabaskan fiddle,athabaskan fiddle,Q18398185,athabaskan fiddle,1.0,,,,
470,Q106642094,atlanta bass,atlanta bass,Q11401,hip hop music,0.0,,,,
471,Q106642094,atlanta bass,atlanta bass,Q205049,world music,0.0,,,,
472,Q756146,atlanta blues,atlanta blues,Q9759,blues,0.0,,,,
473,Q4816198,atlanta hip hop,atlanta hip hop,Q4816198,atlanta hip hop,1.0,,,,
474,Q65937017,atmospheric black metal,atmospheric black metal,Q11399,rock music,0.0,atmosphericblackmetal,atmospheric black metal,,atmospheric black metal
475,Q25419984,atmospheric death metal,atmospheric death metal,Q25419984,atmospheric death metal,1.0,,,,
476,Q98528150,atmospheric drum and bass,atmospheric drum and bass,Q9778,electronic music,0.0,atmosphericdnb,atmospheric dnb,,
477,Q98528150,atmospheric drum and bass,atmospheric drum and bass,Q316930,dance music,0.0,atmosphericdnb,atmospheric dnb,,
478,Q98528292,atmospheric sludge metal,atmospheric sludge metal,Q846119,psychedelic music,0.0,,,,
479,Q98528292,atmospheric sludge metal,atmospheric sludge metal,Q9759,blues,0.0,,,,
480,Q98528292,atmospheric sludge metal,atmospheric sludge metal,Q11399,rock music,0.0,,,,
481,Q63119086,atomic platters,atomic platters,Q37073,pop music,0.0,,,,
482,Q758422,aubade,aubade,Q758422,aubade,1.0,,,,
483,Q73263678,aulodia,aulodia,Q73263678,aulodia,1.0,,,,
484,Q106653610,aussie rock,aussie rock,Q205049,world music,0.0,,,,
485,Q106653610,aussie rock,aussie rock,Q11399,rock music,0.0,,,,
486,Q21998415,australian classical music,australian classical,Q1583807,art music,0.0,australianclassical,australian classical,,
487,Q2407589,australian country music,australian country,Q83440,country music,0.0,australiancountry,australian country,,
488,Q2407589,australian country music,australian country,Q205049,world music,0.0,australiancountry,australian country,,
489,Q17000631,australian folk music,australian folk,Q43343,folk music,0.0,,,,
490,Q17000631,australian folk music,australian folk,Q205049,world music,0.0,,,,
491,Q4825017,australian hardcore,australian hardcore,Q205049,world music,0.0,australianhardcore,australian hardcore,,
492,Q4825017,australian hardcore,australian hardcore,Q11399,rock music,0.0,australianhardcore,australian hardcore,,
493,Q783243,australian hip hop,australian hip hop,Q205049,world music,0.0,australianhiphop,australian hip hop,,
494,Q783243,australian hip hop,australian hip hop,Q11401,hip hop music,0.0,australianhiphop,australian hip hop,,
495,Q4825029,australian indie rock,australian indie rock,Q11399,rock music,0.0,australianindierock,australian indie rock,,
496,Q4825029,australian indie rock,australian indie rock,Q1695023,alternative,0.0,australianindierock,australian indie rock,,
497,Q4825029,australian indie rock,australian indie rock,Q42201,independent music,0.0,australianindierock,australian indie rock,,
498,Q4825029,australian indie rock,australian indie rock,Q205049,world music,0.0,australianindierock,australian indie rock,,
499,Q4825034,australian jazz,australian jazz,Q8341,jazz,0.0,australianjazz,australian jazz,,
500,Q4825034,australian jazz,australian jazz,Q205049,world music,0.0,australianjazz,australian jazz,,
501,Q3437817,australian rock,australian rock,Q205049,world music,0.0,australianrock,australian rock,,
502,Q3437817,australian rock,australian rock,Q11399,rock music,0.0,australianrock,australian rock,,
503,Q4825221,australian ska,australian ska,Q205049,world music,0.0,australianska,australian ska,,
504,Q4825221,australian ska,australian ska,Q54365,ska,0.0,australianska,australian ska,,
505,Q4825229,australian thrash metal,australian thrash metal,Q205049,world music,0.0,australianthrashmetal,australian thrash metal,,
506,Q4825229,australian thrash metal,australian thrash metal,Q11399,rock music,0.0,australianthrashmetal,australian thrash metal,,
507,Q122772,austrian hip hop,austrian hip hop,Q11401,hip hop music,0.0,austrianhiphop,austrian hip hop,,
508,Q122772,austrian hip hop,austrian hip hop,Q205049,world music,0.0,austrianhiphop,austrian hip hop,,
509,Q108297183,austronesian folk music,austronesian folk,Q43343,folk music,0.0,,,,
510,Q108297183,austronesian folk music,austronesian folk,Q205049,world music,0.0,,,,
511,Q700423,austropop,austropop,Q37073,pop music,0.0,austropop,austropop,,
512,Q788016,autonomous music,autonomous,Q788016,autonomous music,1.0,,,,
513,Q94951462,auvergnat folk music,auvergnat folk,Q43343,folk music,0.0,,,,
514,Q94951462,auvergnat folk music,auvergnat folk,Q205049,world music,0.0,,,,
515,Q108297184,avant-folk,avant folk,Q43343,folk music,0.0,,,,
516,Q30593639,avant-funk,avant funk,Q45981,rhythm and blues,0.0,,,,
517,Q30593639,avant-funk,avant funk,Q164444,funk,0.0,,,,
518,Q790188,avant-garde jazz,avant garde jazz,Q8341,jazz,0.0,avantgardejazz,avant-garde jazz,,avant-garde jazz
519,Q790188,avant-garde jazz,avant garde jazz,Q1583807,art music,0.0,avantgardejazz,avant-garde jazz,,avant-garde jazz
520,Q641357,avant-garde metal,avant garde metal,Q11399,rock music,0.0,avantgardemetal,avant-garde metal,,
521,Q2332751,avant-garde music,avant garde,Q1583807,art music,0.0,avantgarde,avant-garde,,avantgarde
522,Q65937755,avant-garde pop,avant garde pop,Q65937755,avant-garde pop,1.0,,,,
523,Q9162904,avant-pop,avant pop,Q9162904,avant-pop,1.0,,,,
524,Q3630966,avant-prog,avant prog,Q1583807,art music,0.0,,,,
525,Q3630966,avant-prog,avant prog,Q11399,rock music,0.0,,,,
526,Q3630966,avant-prog,avant prog,Q1640319,experimental music,0.0,,,,
527,Q28444186,avant-punk,avant punk,Q28444186,avant-punk,1.0,,,,
528,Q5713112,avanzada,avanzada,Q5713112,avanzada,1.0,,,,
529,Q8210150,avanzada regia,avanzada regia,Q8210150,avanzada regia,1.0,,,,
530,Q108297185,avar folk music,avar folk,Q205049,world music,0.0,,,,
531,Q108297185,avar folk music,avar folk,Q43343,folk music,0.0,,,,
532,Q1435485,axé,axé,Q205049,world music,0.0,axe,axe,,axé
533,Q5714628,ayarachi,ayarachi,Q5714628,ayarachi,1.0,,,,
534,Q18205078,azerbaijani classical music,azerbaijani classical,Q1583807,art music,0.0,,,,
535,Q18205078,azerbaijani classical music,azerbaijani classical,Q205049,world music,0.0,,,,
536,Q4058252,azerbaijani folk music,azerbaijani folk,Q205049,world music,0.0,,,,
537,Q4058252,azerbaijani folk music,azerbaijani folk,Q43343,folk music,0.0,,,,
538,Q4832426,azerbaijani hip hop,azerbaijani hip hop,Q11401,hip hop music,0.0,,,,
539,Q4832426,azerbaijani hip hop,azerbaijani hip hop,Q205049,world music,0.0,,,,
540,Q2070102,azerbaijani jazz,azerbaijani jazz,Q8341,jazz,0.0,,,,
541,Q2070102,azerbaijani jazz,azerbaijani jazz,Q205049,world music,0.0,,,,
542,Q18110001,azerbaijani pop music,azerbaijani pop,Q205049,world music,0.0,,,,
543,Q18110001,azerbaijani pop music,azerbaijani pop,Q37073,pop music,0.0,,,,
544,Q4453768,azerbaijani rock,azerbaijani rock,Q11399,rock music,0.0,,,,
545,Q4453768,azerbaijani rock,azerbaijani rock,Q205049,world music,0.0,,,,
546,Q108297186,azmari,azmari,Q205049,world music,0.0,,,,
547,Q4832826,azonto,azonto,Q4832826,azonto,1.0,azonto,azonto,,azonto
548,Q3631657,aṣíkò,aṣíkò,Q3631657,aṣíkò,1.0,,,,
549,Q40461,bachata,bachata,Q316930,dance music,0.0,bachata,bachata,,bachata
550,Q40461,bachata,bachata,Q205049,world music,0.0,bachata,bachata,,bachata
551,Q40461,bachata,bachata,Q6942370,music of the dominican republic,0.0,bachata,bachata,,bachata
552,Q4838724,bachatón,bachatón,Q205049,world music,0.0,,,,
553,Q4838724,bachatón,bachatón,Q6942370,music of the dominican republic,0.0,,,,
554,Q4838724,bachatón,bachatón,Q316930,dance music,0.0,,,,
555,Q4838724,bachatón,bachatón,Q572717,music of jamaica,0.0,,,,
556,Q1353390,background music,background,Q26897135,functional music,0.0,backgroundmusic,background music,,
557,Q12302,bagad,bagad,Q205049,world music,0.0,,,,
558,Q12302,bagad,bagad,Q12302,bagad,1.0,,,,
559,Q4841438,baganda music,baganda,Q4841438,baganda music,1.0,,,,
560,Q788460,bagatelle,bagatelle,Q788460,bagatelle,1.0,,,,
561,Q4841596,baggy,baggy,Q11399,rock music,0.0,,,,
562,Q4841596,baggy,baggy,Q1695023,alternative,0.0,,,,
563,Q5716336,baguala,baguala,Q943929,traditional folk song,0.0,,,,
564,Q5716336,baguala,baguala,Q205049,world music,0.0,,,,
565,Q5716336,baguala,baguala,Q43343,folk music,0.0,,,,
566,Q30646631,bahamian rhyming spiritual,bahamian rhyming spiritual,Q30646631,bahamian rhyming spiritual,1.0,,,,
567,Q106547179,bahia house,bahia house,Q106547179,bahia house,1.0,,,,
568,Q2879826,baila,baila,Q2879826,baila,1.0,,,,
569,Q3398980,bailada,bailada,Q3398980,bailada,1.0,,,,
570,Q18582315,baile chino,baile chino,Q18582315,baile chino,1.0,,,,
571,Q2879857,bailecito,bailecito,Q2879857,bailecito,1.0,,,,
572,Q4848674,baisha xiyue,baisha xiyue,Q1583807,art music,0.0,,,,
